gene	report_path	if_candidate	hpa_images_found	hpa_location	hpa_subcell_url	hpa_image_urls	hpa_error	pae_candidate	pae_url	pae_error	changed	applied
TSR1	detail/nucleolus/TSR1/TSR1-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000167721-TSR1/subcellular	https://images.proteinatlas.org/53087/1050_F5_2_red_green.jpg;https://images.proteinatlas.org/53087/1050_F5_7_red_green.jpg;https://images.proteinatlas.org/53087/861_B12_1_red_green.jpg;https://images.proteinatlas.org/53087/861_B12_2_red_green.jpg;https://images.proteinatlas.org/53087/880_B12_1_red_green.jpg;https://images.proteinatlas.org/53087/880_B12_2_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q2NL82-F1-predicted_aligned_error_v6.png		True	True
TTF1	detail/nucleolus/TTF1/TTF1-evaluation.md	True	6	Nucleoli fibrillar center (supported)	https://www.proteinatlas.org/ENSG00000125482-TTF1/subcellular	https://images.proteinatlas.org/51105/713_B12_1_blue_red_green.jpg;https://images.proteinatlas.org/51105/713_B12_2_blue_red_green.jpg;https://images.proteinatlas.org/51105/714_B12_1_blue_red_green.jpg;https://images.proteinatlas.org/51105/714_B12_2_blue_red_green.jpg;https://images.proteinatlas.org/51105/876_E8_1_blue_red_green.jpg;https://images.proteinatlas.org/51105/876_E8_2_blue_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q15361-F1-predicted_aligned_error_v6.png		True	True
TXK	detail/nucleolus/TXK/TXK-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000074966-TXK/subcellular	https://images.proteinatlas.org/78636/1812_F6_15_cr59f30a641209a_red_green.jpg;https://images.proteinatlas.org/78636/1812_F6_21_cr59f30a641286b_red_green.jpg;https://images.proteinatlas.org/78636/2059_C8_5_red_green.jpg;https://images.proteinatlas.org/78636/2059_C8_6_red_green.jpg;https://images.proteinatlas.org/78636/2096_F7_2_red_green.jpg;https://images.proteinatlas.org/78636/2096_F7_3_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-P42681-F1-predicted_aligned_error_v6.png		True	True
UBXN8	detail/nucleolus/UBXN8/UBXN8-evaluation.md	True	6	Endoplasmic reticulum (supported)	https://www.proteinatlas.org/ENSG00000104691-UBXN8/subcellular	https://images.proteinatlas.org/77538/1692_B11_18_cr57d27d71098d6_red_green.jpg;https://images.proteinatlas.org/77538/1692_B11_28_cr57d27d7d86eda_red_green.jpg;https://images.proteinatlas.org/77538/1743_F1_13_cr57fe1ad8e6ca5_red_green.jpg;https://images.proteinatlas.org/77538/1743_F1_28_cr57fe1ae443ed4_red_green.jpg;https://images.proteinatlas.org/77538/1757_F5_2_red_green.jpg;https://images.proteinatlas.org/77538/1757_F5_4_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-O00124-F1-predicted_aligned_error_v6.png		True	True
URB2	detail/nucleolus/URB2/URB2-evaluation.md	True	6	Nucleoli (enhanced)	https://www.proteinatlas.org/ENSG00000135763-URB2/subcellular	https://images.proteinatlas.org/46788/715_A7_1_blue_red_green.jpg;https://images.proteinatlas.org/46788/715_A7_2_blue_red_green.jpg;https://images.proteinatlas.org/46788/725_A7_1_blue_red_green.jpg;https://images.proteinatlas.org/46788/725_A7_3_blue_red_green.jpg;https://images.proteinatlas.org/8902/88_E6_1_blue_red_green.jpg;https://images.proteinatlas.org/8902/88_E6_2_blue_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q14146-F1-predicted_aligned_error_v6.png		True	True
USO1	detail/nucleolus/USO1/USO1-evaluation.md	True	6	Golgi apparatus (enhanced)	https://www.proteinatlas.org/ENSG00000138768-USO1/subcellular	https://images.proteinatlas.org/38282/737_D9_1_blue_red_green.jpg;https://images.proteinatlas.org/38282/737_D9_2_blue_red_green.jpg;https://images.proteinatlas.org/38282/763_D9_1_blue_red_green.jpg;https://images.proteinatlas.org/38282/763_D9_2_blue_red_green.jpg;https://images.proteinatlas.org/38282/836_C1_1_blue_red_green.jpg;https://images.proteinatlas.org/38282/836_C1_2_blue_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-O60763-F1-predicted_aligned_error_v6.png		True	True
VPS51	detail/nucleolus/VPS51/VPS51-evaluation.md	True	6	Golgi apparatus (approved)	https://www.proteinatlas.org/ENSG00000149823-VPS51/subcellular	https://images.proteinatlas.org/61447/1080_A3_1_blue_red_green.jpg;https://images.proteinatlas.org/61447/1080_A3_2_blue_red_green.jpg;https://images.proteinatlas.org/61447/1102_A3_2_blue_red_green.jpg;https://images.proteinatlas.org/61447/1102_A3_4_blue_red_green.jpg;https://images.proteinatlas.org/61447/1307_H2_1_blue_red_green.jpg;https://images.proteinatlas.org/61447/1307_H2_2_blue_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q9UID3-F1-predicted_aligned_error_v6.png		True	True
WDFY3	detail/nucleolus/WDFY3/WDFY3-evaluation.md	True	6	Cytosol (supported)	https://www.proteinatlas.org/ENSG00000163625-WDFY3/subcellular	https://images.proteinatlas.org/48572/850_C10_1_blue_red_green.jpg;https://images.proteinatlas.org/48572/850_C10_3_blue_red_green.jpg;https://images.proteinatlas.org/48572/858_C10_1_blue_red_green.jpg;https://images.proteinatlas.org/48572/858_C10_2_blue_red_green.jpg;https://images.proteinatlas.org/48572/871_C10_1_blue_red_green.jpg;https://images.proteinatlas.org/48572/871_C10_2_blue_red_green.jpg		True		pae_png_not_found_for_Q8IZQ1	True	True
WDR12	detail/nucleolus/WDR12/WDR12-evaluation.md	True	6	Plasma membrane (approved)	https://www.proteinatlas.org/ENSG00000138442-WDR12/subcellular	https://images.proteinatlas.org/36389/403_F8_1_red_green.jpg;https://images.proteinatlas.org/36389/403_F8_2_red_green.jpg;https://images.proteinatlas.org/36389/406_F8_1_red_green.jpg;https://images.proteinatlas.org/36389/406_F8_2_red_green.jpg;https://images.proteinatlas.org/36389/408_F8_1_red_green.jpg;https://images.proteinatlas.org/36389/408_F8_2_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q9GZL7-F1-predicted_aligned_error_v6.png		True	True
WDR18	detail/nucleolus/WDR18/WDR18-evaluation.md	True	4	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000065268-WDR18/subcellular	https://images.proteinatlas.org/50193/804_C9_1_red_green.jpg;https://images.proteinatlas.org/50193/804_C9_2_red_green.jpg;https://images.proteinatlas.org/50193/964_C9_1_red_green.jpg;https://images.proteinatlas.org/50193/964_C9_2_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q9BV38-F1-predicted_aligned_error_v6.png		True	True
WDR36	detail/nucleolus/WDR36/WDR36-evaluation.md	True	5	Nucleoli (supported)	https://www.proteinatlas.org/ENSG00000134987-WDR36/subcellular	https://images.proteinatlas.org/37796/565_C8_1_blue_red_green.jpg;https://images.proteinatlas.org/37796/565_C8_2_blue_red_green.jpg;https://images.proteinatlas.org/37796/570_C8_1_blue_red_green.jpg;https://images.proteinatlas.org/37796/584_C8_1_blue_red_green.jpg;https://images.proteinatlas.org/37796/584_C8_2_blue_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q8NI36-F1-predicted_aligned_error_v6.png		True	True
WDR46	detail/nucleolus/WDR46/WDR46-evaluation.md	True	6	Nucleoli (supported)	https://www.proteinatlas.org/ENSG00000227057-WDR46/subcellular	https://images.proteinatlas.org/55425/1081_E8_1_red_green.jpg;https://images.proteinatlas.org/55425/1081_E8_2_red_green.jpg;https://images.proteinatlas.org/55425/2032_C9_1_red_green.jpg;https://images.proteinatlas.org/55425/2032_C9_2_red_green.jpg;https://images.proteinatlas.org/55425/895_E7_2_red_green.jpg;https://images.proteinatlas.org/55425/895_E7_3_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-O15213-F1-predicted_aligned_error_v6.png		True	True
WDR55	detail/nucleolus/WDR55/WDR55-evaluation.md	True	6	Nucleoplasm (enhanced)	https://www.proteinatlas.org/ENSG00000120314-WDR55/subcellular	https://images.proteinatlas.org/48143/688_A9_1_red_green.jpg;https://images.proteinatlas.org/48143/688_A9_2_red_green.jpg;https://images.proteinatlas.org/48143/742_E6_2_red_green.jpg;https://images.proteinatlas.org/48143/742_E6_3_red_green.jpg;https://images.proteinatlas.org/48143/850_H11_2_red_green.jpg;https://images.proteinatlas.org/48143/850_H11_4_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q9H6Y2-F1-predicted_aligned_error_v6.png		True	True
WDR74	detail/nucleolus/WDR74/WDR74-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000133316-WDR74/subcellular	https://images.proteinatlas.org/38419/593_D2_1_red_green.jpg;https://images.proteinatlas.org/38419/593_D2_2_red_green.jpg;https://images.proteinatlas.org/38419/594_D2_1_red_green.jpg;https://images.proteinatlas.org/38419/594_D2_2_red_green.jpg;https://images.proteinatlas.org/38419/596_D2_1_red_green.jpg;https://images.proteinatlas.org/38419/596_D2_2_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q6RFH5-F1-predicted_aligned_error_v6.png		True	True
WDR75	detail/nucleolus/WDR75/WDR75-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000115368-WDR75/subcellular			True	https://alphafold.ebi.ac.uk/files/AF-Q8IWA0-F1-predicted_aligned_error_v6.png		True	True
XNDC1N	detail/nucleolus/XNDC1N/XNDC1N-evaluation.md	True	6	Nucleoli (enhanced)	https://www.proteinatlas.org/ENSG00000254469-XNDC1N/subcellular	https://images.proteinatlas.org/51121/1130_F3_1_blue_red_green.jpg;https://images.proteinatlas.org/51121/1130_F3_3_blue_red_green.jpg;https://images.proteinatlas.org/51121/1143_F3_1_blue_red_green.jpg;https://images.proteinatlas.org/51121/1143_F3_2_blue_red_green.jpg;https://images.proteinatlas.org/51121/1320_F1_3_blue_red_green.jpg;https://images.proteinatlas.org/51121/1320_F1_5_blue_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q6ZNB5-F1-predicted_aligned_error_v6.png		True	True
YPEL2	detail/nucleolus/YPEL2/YPEL2-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000175155-YPEL2/subcellular			True	https://alphafold.ebi.ac.uk/files/AF-Q96QA6-F1-predicted_aligned_error_v6.png		True	True
YPEL3	detail/nucleolus/YPEL3/YPEL3-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000090238-YPEL3/subcellular			True	https://alphafold.ebi.ac.uk/files/AF-P61236-F1-predicted_aligned_error_v6.png		True	True
YPEL4	detail/nucleolus/YPEL4/YPEL4-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000166793-YPEL4/subcellular			True	https://alphafold.ebi.ac.uk/files/AF-Q96NS1-F1-predicted_aligned_error_v6.png		True	True
YY1AP1	detail/nucleolus/YY1AP1/YY1AP1-evaluation.md	True	6	Nucleoli fibrillar center (approved)	https://www.proteinatlas.org/ENSG00000163374-YY1AP1/subcellular	https://images.proteinatlas.org/64249/1164_B3_1_blue_red_green.jpg;https://images.proteinatlas.org/64249/1164_B3_2_blue_red_green.jpg;https://images.proteinatlas.org/64249/1174_B3_2_blue_red_green.jpg;https://images.proteinatlas.org/64249/1174_B3_6_blue_red_green.jpg;https://images.proteinatlas.org/64249/1192_C3_2_blue_red_green.jpg;https://images.proteinatlas.org/64249/1192_C3_3_blue_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q9H869-F1-predicted_aligned_error_v6.png		True	True
ZNRF2	detail/nucleolus/ZNRF2/ZNRF2-evaluation.md	True	6	Nucleoplasm (uncertain)	https://www.proteinatlas.org/ENSG00000180233-ZNRF2/subcellular	https://images.proteinatlas.org/72244/1541_F2_1_red_green.jpg;https://images.proteinatlas.org/72244/1541_F2_2_red_green.jpg;https://images.proteinatlas.org/72244/1542_F2_1_red_green.jpg;https://images.proteinatlas.org/72244/1542_F2_3_red_green.jpg;https://images.proteinatlas.org/72244/1657_A10_1_red_green.jpg;https://images.proteinatlas.org/72244/1657_A10_4_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q8NHG8-F1-predicted_aligned_error_v6.png		True	True
AAAS	detail/nucleoplasm/AAAS/AAAS-evaluation.md	False	0					True		pae_png_not_found_for_SUBCELLULA	False	False
AAMDC	detail/nucleoplasm/AAMDC/AAMDC-evaluation.md	False	0					True		pae_png_not_found_for_SUBCELLULA	False	False
AARS1	detail/nucleoplasm/AARS1/AARS1-evaluation.md	True	6	Cytosol (supported)	https://www.proteinatlas.org/ENSG00000090861-AARS1/subcellular	https://images.proteinatlas.org/34261/921_F4_1_blue_red_green.jpg;https://images.proteinatlas.org/34261/921_F4_2_blue_red_green.jpg;https://images.proteinatlas.org/34261/923_F4_4_blue_red_green.jpg;https://images.proteinatlas.org/34261/923_F4_5_blue_red_green.jpg;https://images.proteinatlas.org/34261/931_F4_1_blue_red_green.jpg;https://images.proteinatlas.org/34261/931_F4_2_blue_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-P49588-F1-predicted_aligned_error_v6.png		True	True
AATK	detail/nucleoplasm/AATK/AATK-evaluation.md	True	6	Mitochondria (approved)	https://www.proteinatlas.org/ENSG00000181409-AATK/subcellular	https://images.proteinatlas.org/9073/1032_F9_1_blue_red_green.jpg;https://images.proteinatlas.org/9073/1032_F9_2_blue_red_green.jpg;https://images.proteinatlas.org/9073/44_D7_1_blue_red_green.jpg;https://images.proteinatlas.org/9073/44_D7_2_blue_red_green.jpg;https://images.proteinatlas.org/9073/46_D7_1_blue_red_green.jpg;https://images.proteinatlas.org/9073/46_D7_2_blue_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q6ZMQ8-F1-predicted_aligned_error_v6.png		True	True
ABCA1	detail/nucleoplasm/ABCA1/ABCA1-evaluation.md	True	6	Plasma membrane (supported)	https://www.proteinatlas.org/ENSG00000165029-ABCA1/subcellular	https://images.proteinatlas.org/75201/1816_D4_4_blue_red_green.jpg;https://images.proteinatlas.org/75201/1816_D4_9_blue_red_green.jpg;https://images.proteinatlas.org/75201/2154_H11_1_blue_red_green.jpg;https://images.proteinatlas.org/75201/2154_H11_2_blue_red_green.jpg;https://images.proteinatlas.org/75201/2225_G4_1_blue_red_green.jpg;https://images.proteinatlas.org/75201/2225_G4_2_blue_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-O95477-F1-predicted_aligned_error_v6.png		True	True
ABI1	detail/nucleoplasm/ABI1/ABI1-evaluation.md	True	6	Plasma membrane (approved)	https://www.proteinatlas.org/ENSG00000136754-ABI1/subcellular	https://images.proteinatlas.org/68407/1250_A11_3_blue_red_green.jpg;https://images.proteinatlas.org/68407/1250_A11_4_blue_red_green.jpg;https://images.proteinatlas.org/68407/1255_A11_1_blue_red_green.jpg;https://images.proteinatlas.org/68407/1255_A11_2_blue_red_green.jpg;https://images.proteinatlas.org/68407/1279_F12_1_blue_red_green.jpg;https://images.proteinatlas.org/68407/1279_F12_2_blue_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q8IZP0-F1-predicted_aligned_error_v6.png		True	True
ABITRAM	detail/nucleoplasm/ABITRAM/ABITRAM-evaluation.md	False	0					True		pae_png_not_found_for_SUBCELLULA	False	False
ABL1	detail/nucleoplasm/ABL1/ABL1-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000097007-ABL1/subcellular	https://images.proteinatlas.org/27280/258_B8_1_red_green.jpg;https://images.proteinatlas.org/27280/258_B8_2_red_green.jpg;https://images.proteinatlas.org/27280/259_B8_1_red_green.jpg;https://images.proteinatlas.org/27280/259_B8_2_red_green.jpg;https://images.proteinatlas.org/27280/260_B8_1_red_green.jpg;https://images.proteinatlas.org/27280/260_B8_2_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-P00519-F1-predicted_aligned_error_v6.png		True	True
ABLIM2	detail/nucleoplasm/ABLIM2/ABLIM2-evaluation.md	True	2	Mitochondria (uncertain)	https://www.proteinatlas.org/ENSG00000163995-ABLIM2/subcellular	https://images.proteinatlas.org/35808/1611_A2_1_red_green.jpg;https://images.proteinatlas.org/35808/1611_A2_3_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q6H8Q1-F1-predicted_aligned_error_v6.png		True	True
ABLIM3	detail/nucleoplasm/ABLIM3/ABLIM3-evaluation.md	False	0					True		pae_png_not_found_for_SUBCELLULA	False	False
ABTB2	detail/nucleoplasm/ABTB2/ABTB2-evaluation.md	False	0					True		pae_png_not_found_for_SUBCELLULA	False	False
ACACA	detail/nucleoplasm/ACACA/ACACA-evaluation.md	True	6	Cytosol (supported)	https://www.proteinatlas.org/ENSG00000278540-ACACA/subcellular	https://images.proteinatlas.org/36650/752_C2_2_blue_red_green.jpg;https://images.proteinatlas.org/36650/752_C2_3_blue_red_green.jpg;https://images.proteinatlas.org/36650/847_E2_1_blue_red_green.jpg;https://images.proteinatlas.org/36650/847_E2_2_blue_red_green.jpg;https://images.proteinatlas.org/36650/857_E2_1_blue_red_green.jpg;https://images.proteinatlas.org/36650/857_E2_2_blue_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q13085-F1-predicted_aligned_error_v6.png		True	True
ACBD4	detail/nucleoplasm/ACBD4/ACBD4-evaluation.md	False	0					True		pae_png_not_found_for_SUBCELLULA	False	False
ACD	detail/nucleoplasm/ACD/ACD-evaluation.md	True	4	Nuclear bodies (enhanced)	https://www.proteinatlas.org/ENSG00000102977-ACD/subcellular	https://images.proteinatlas.org/49411/725_D6_6_red_green.jpg;https://images.proteinatlas.org/49411/725_D6_8_red_green.jpg;https://images.proteinatlas.org/57660/1015_G6_2_red_green.jpg;https://images.proteinatlas.org/57660/1015_G6_4_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q96AP0-F1-predicted_aligned_error_v6.png		True	True
ACP1	detail/nucleoplasm/ACP1/ACP1-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000143727-ACP1/subcellular	https://images.proteinatlas.org/16754/131_E6_1_red_green.jpg;https://images.proteinatlas.org/16754/131_E6_2_red_green.jpg;https://images.proteinatlas.org/16754/132_E6_1_red_green.jpg;https://images.proteinatlas.org/16754/132_E6_2_red_green.jpg;https://images.proteinatlas.org/16754/164_E6_1_red_green.jpg;https://images.proteinatlas.org/16754/164_E6_2_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-P24666-F1-predicted_aligned_error_v6.png		True	True
ADAT3	detail/nucleoplasm/ADAT3/ADAT3-evaluation.md	False	0					True		pae_png_not_found_for_NUCLEUS	False	False
AIRE	detail/nucleoplasm/AIRE/AIRE-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000160224-AIRE/subcellular			True	https://alphafold.ebi.ac.uk/files/AF-O43918-F1-predicted_aligned_error_v6.png		True	True
AIRIM	detail/nucleoplasm/AIRIM/AIRIM-evaluation.md	False	0					True	https://alphafold.ebi.ac.uk/files/AF-Q9NX04-F1-predicted_aligned_error_v6.png		True	True
AKAP13	detail/nucleoplasm/AKAP13/AKAP13-evaluation.md	True	6	Cytosol (supported)	https://www.proteinatlas.org/ENSG00000170776-AKAP13/subcellular	https://images.proteinatlas.org/19773/177_H4_1_blue_red_green.jpg;https://images.proteinatlas.org/19773/177_H4_2_blue_red_green.jpg;https://images.proteinatlas.org/19773/178_H4_1_blue_red_green.jpg;https://images.proteinatlas.org/19773/178_H4_2_blue_red_green.jpg;https://images.proteinatlas.org/19773/247_H4_1_blue_red_green.jpg;https://images.proteinatlas.org/19773/247_H4_2_blue_red_green.jpg		True		pae_png_not_found_for_Q12802	True	True
AKIP1	detail/nucleoplasm/AKIP1/AKIP1-evaluation.md	False	0					True	https://alphafold.ebi.ac.uk/files/AF-Q9NQ31-F1-predicted_aligned_error_v6.png		True	True
AKIRIN1	detail/nucleoplasm/AKIRIN1/AKIRIN1-evaluation.md	False	0					True	https://alphafold.ebi.ac.uk/files/AF-Q9H9L7-F1-predicted_aligned_error_v6.png		True	True
ALKBH2	detail/nucleoplasm/ALKBH2/ALKBH2-evaluation.md	False	0					True	https://alphafold.ebi.ac.uk/files/AF-Q6NS38-F1-predicted_aligned_error_v6.png		True	True
ALKBH5	detail/nucleoplasm/ALKBH5/ALKBH5-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000091542-ALKBH5/subcellular	https://images.proteinatlas.org/7196/71_B12_1_red_green.jpg;https://images.proteinatlas.org/7196/71_B12_2_red_green.jpg;https://images.proteinatlas.org/7196/72_B12_1_red_green.jpg;https://images.proteinatlas.org/7196/72_B12_2_red_green.jpg;https://images.proteinatlas.org/7196/73_B12_1_red_green.jpg;https://images.proteinatlas.org/7196/73_B12_2_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q6P6C2-F1-predicted_aligned_error_v6.png		True	True
ALKBH6	detail/nucleoplasm/ALKBH6/ALKBH6-evaluation.md	False	0					True	https://alphafold.ebi.ac.uk/files/AF-Q3KRA9-F1-predicted_aligned_error_v6.png		True	True
ALYREF	detail/nucleoplasm/ALYREF/ALYREF-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000183684-ALYREF/subcellular	https://images.proteinatlas.org/19799/183_H9_1_red_green.jpg;https://images.proteinatlas.org/19799/183_H9_2_red_green.jpg;https://images.proteinatlas.org/19799/185_H9_1_red_green.jpg;https://images.proteinatlas.org/19799/185_H9_2_red_green.jpg;https://images.proteinatlas.org/19799/242_H9_1_red_green.jpg;https://images.proteinatlas.org/19799/242_H9_2_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q86V81-F1-predicted_aligned_error_v6.png		True	True
AMMECR1L	detail/nucleoplasm/AMMECR1L/AMMECR1L-evaluation.md	True	4	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000144233-AMMECR1L/subcellular	https://images.proteinatlas.org/57234/1005_G9_1_red_green.jpg;https://images.proteinatlas.org/57234/1005_G9_2_red_green.jpg;https://images.proteinatlas.org/57234/1015_G9_1_red_green.jpg;https://images.proteinatlas.org/57234/1015_G9_2_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q6DCA0-F1-predicted_aligned_error_v6.png		True	True
ANAPC10	detail/nucleoplasm/ANAPC10/ANAPC10-evaluation.md	False	0					True		pae_png_not_found_for_ANAPC10	False	False
ANKAR	detail/nucleoplasm/ANKAR/ANKAR-evaluation.md	True	6	Centriolar satellite (approved)	https://www.proteinatlas.org/ENSG00000151687-ANKAR/subcellular	https://images.proteinatlas.org/36168/434_E8_1_blue_red_green.jpg;https://images.proteinatlas.org/36168/434_E8_2_blue_red_green.jpg;https://images.proteinatlas.org/36168/450_E8_1_blue_red_green.jpg;https://images.proteinatlas.org/36168/450_E8_2_blue_red_green.jpg;https://images.proteinatlas.org/36168/453_E8_1_blue_red_green.jpg;https://images.proteinatlas.org/36168/453_E8_2_blue_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q7Z5J8-F1-predicted_aligned_error_v6.png		True	True
ANKDD1A	detail/nucleoplasm/ANKDD1A/ANKDD1A-evaluation.md	True	4	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000166839-ANKDD1A/subcellular	https://images.proteinatlas.org/40757/477_H10_1_red_green.jpg;https://images.proteinatlas.org/40757/477_H10_2_red_green.jpg;https://images.proteinatlas.org/40757/479_H10_2_red_green.jpg;https://images.proteinatlas.org/40757/479_H10_3_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q495B1-F1-predicted_aligned_error_v6.png		True	True
ANKFN1	detail/nucleoplasm/ANKFN1/ANKFN1-evaluation.md	False	0					True	https://alphafold.ebi.ac.uk/files/AF-Q8N957-F1-predicted_aligned_error_v6.png		True	True
ANKMY2	detail/nucleoplasm/ANKMY2/ANKMY2-evaluation.md	False	0					True		pae_png_not_found_for_INTERACTIO	False	False
ANKRD1	detail/nucleoplasm/ANKRD1/ANKRD1-evaluation.md	True	6	Nucleoli fibrillar center (approved)	https://www.proteinatlas.org/ENSG00000148677-ANKRD1/subcellular	https://images.proteinatlas.org/38736/1027_F9_3_blue_red_green.jpg;https://images.proteinatlas.org/38736/1027_F9_4_blue_red_green.jpg;https://images.proteinatlas.org/38736/859_C4_1_blue_red_green.jpg;https://images.proteinatlas.org/38736/859_C4_2_blue_red_green.jpg;https://images.proteinatlas.org/38736/862_C4_1_blue_red_green.jpg;https://images.proteinatlas.org/38736/862_C4_2_blue_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q15327-F1-predicted_aligned_error_v6.png		True	True
ANKRD10	detail/nucleoplasm/ANKRD10/ANKRD10-evaluation.md	False	0					True		pae_png_not_found_for_SUBCELLULA	False	False
ANKRD12	detail/nucleoplasm/ANKRD12/ANKRD12-evaluation.md	False	0					True		pae_png_not_found_for_PUBMED	False	False
ANKRD20A1	detail/nucleoplasm/ANKRD20A1/ANKRD20A1-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000260691-ANKRD20A1/subcellular	https://images.proteinatlas.org/54389/1907_H10_1_red_green.jpg;https://images.proteinatlas.org/54389/1907_H10_2_red_green.jpg;https://images.proteinatlas.org/54389/1993_D12_1_red_green.jpg;https://images.proteinatlas.org/54389/1993_D12_2_red_green.jpg;https://images.proteinatlas.org/54389/2007_B10_1_red_green.jpg;https://images.proteinatlas.org/54389/2007_B10_2_red_green.jpg		True		pae_png_not_found_for_ANKRD20A1	True	True
ANKRD22	detail/nucleoplasm/ANKRD22/ANKRD22-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000152766-ANKRD22/subcellular	https://images.proteinatlas.org/12922/1395_D9_4_red_green.jpg;https://images.proteinatlas.org/12922/1395_D9_5_red_green.jpg;https://images.proteinatlas.org/12922/97_G10_1_red_green.jpg;https://images.proteinatlas.org/12922/97_G10_2_red_green.jpg;https://images.proteinatlas.org/12922/99_G10_1_red_green.jpg;https://images.proteinatlas.org/12922/99_G10_2_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q5VYY1-F1-predicted_aligned_error_v6.png		True	True
ANKRD23	detail/nucleoplasm/ANKRD23/ANKRD23-evaluation.md	False	0					True		pae_png_not_found_for_CURATED	False	False
ANKRD30A	detail/nucleoplasm/ANKRD30A/ANKRD30A-evaluation.md	True	2	Nucleoli (uncertain)	https://www.proteinatlas.org/ENSG00000148513-ANKRD30A/subcellular	https://images.proteinatlas.org/71849/1702_H10_13_cr57ea9e884e033_blue_red_green.jpg;https://images.proteinatlas.org/71849/1702_H10_4_cr57ea9e8059425_blue_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q9BXX3-F1-predicted_aligned_error_v6.png		True	True
ANKRD30B	detail/nucleoplasm/ANKRD30B/ANKRD30B-evaluation.md	False	0					True		pae_png_not_found_for_ANNOTATION	False	False
ANKRD36	detail/nucleoplasm/ANKRD36/ANKRD36-evaluation.md	False	0					True		pae_png_not_found_for_ANNOTATION	False	False
ANKRD36B	detail/nucleoplasm/ANKRD36B/ANKRD36B-evaluation.md	False	0					True		pae_png_not_found_for_CURATED	False	False
