gene	report_path	if_candidate	hpa_images_found	hpa_location	hpa_subcell_url	hpa_image_urls	hpa_error	pae_candidate	pae_url	pae_error	changed	applied
CD1E	detail/nucleolus/CD1E/CD1E-evaluation.md	True	6	Golgi apparatus (supported)	https://www.proteinatlas.org/ENSG00000158488-CD1E/subcellular	https://images.proteinatlas.org/57769/1970_G9_1_blue_red_green.jpg;https://images.proteinatlas.org/57769/1970_G9_2_blue_red_green.jpg;https://images.proteinatlas.org/70634/1970_A10_2_blue_red_green.jpg;https://images.proteinatlas.org/70634/1970_A10_3_blue_red_green.jpg;https://images.proteinatlas.org/70634/2027_E1_1_blue_red_green.jpg;https://images.proteinatlas.org/70634/2027_E1_6_blue_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-P15812-F1-predicted_aligned_error_v6.png		True	True
CEP85	detail/nucleolus/CEP85/CEP85-evaluation.md	True	6	Nucleoli (supported)	https://www.proteinatlas.org/ENSG00000130695-CEP85/subcellular	https://images.proteinatlas.org/28252/1773_C12_3_blue_red_green.jpg;https://images.proteinatlas.org/28252/1773_C12_8_blue_red_green.jpg;https://images.proteinatlas.org/28252/2120_H2_20_blue_red_green.jpg;https://images.proteinatlas.org/28252/2120_H2_30_blue_red_green.jpg;https://images.proteinatlas.org/28252/2128_E2_34_blue_red_green.jpg;https://images.proteinatlas.org/28252/2128_E2_79_blue_red_green.jpg		True		pae_png_not_found_for_NUCLEUS	True	True
CHTOP	detail/nucleolus/CHTOP/CHTOP-evaluation.md	False	0					True	https://alphafold.ebi.ac.uk/files/AF-Q9Y3Y2-F1-predicted_aligned_error_v6.png		True	True
EBNA1BP2	detail/nucleolus/EBNA1BP2/EBNA1BP2-evaluation.md	False	0					True	https://alphafold.ebi.ac.uk/files/AF-Q99848-F1-predicted_aligned_error_v6.png		True	True
FOXO6	detail/nucleolus/FOXO6/FOXO6-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000204060-FOXO6/subcellular			True	https://alphafold.ebi.ac.uk/files/AF-A8MYZ6-F1-predicted_aligned_error_v6.png		True	True
FRG1	detail/nucleolus/FRG1/FRG1-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000109536-FRG1/subcellular			True	https://alphafold.ebi.ac.uk/files/AF-Q14331-F1-predicted_aligned_error_v6.png		True	True
G2E3	detail/nucleolus/G2E3/G2E3-evaluation.md	False	0					True	https://alphafold.ebi.ac.uk/files/AF-Q7L622-F1-predicted_aligned_error_v6.png		True	True
GEMIN5	detail/nucleolus/GEMIN5/GEMIN5-evaluation.md	False	0					True	https://alphafold.ebi.ac.uk/files/AF-Q8TEQ6-F1-predicted_aligned_error_v6.png		True	True
GNL3	detail/nucleolus/GNL3/GNL3-evaluation.md	False	0					True	https://alphafold.ebi.ac.uk/files/AF-Q9BVP2-F1-predicted_aligned_error_v6.png		True	True
MOB1A	detail/nucleolus/MOB1A/MOB1A-evaluation.md	True	6	Nucleoli (approved)	https://www.proteinatlas.org/ENSG00000114978-MOB1A/subcellular	https://images.proteinatlas.org/71690/1385_A3_1_red_green.jpg;https://images.proteinatlas.org/71690/1385_A3_3_red_green.jpg;https://images.proteinatlas.org/71690/1394_A3_1_red_green.jpg;https://images.proteinatlas.org/71690/1394_A3_3_red_green.jpg;https://images.proteinatlas.org/71690/1492_F1_1_red_green.jpg;https://images.proteinatlas.org/71690/1492_F1_6_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q9H8S9-F1-predicted_aligned_error_v6.png		True	True
MOB1B	detail/nucleolus/MOB1B/MOB1B-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000173542-MOB1B/subcellular	https://images.proteinatlas.org/71690/1385_A3_1_red_green.jpg;https://images.proteinatlas.org/71690/1385_A3_3_red_green.jpg;https://images.proteinatlas.org/71690/1394_A3_1_red_green.jpg;https://images.proteinatlas.org/71690/1394_A3_3_red_green.jpg;https://images.proteinatlas.org/71690/1492_F1_1_red_green.jpg;https://images.proteinatlas.org/71690/1492_F1_6_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q7L9L4-F1-predicted_aligned_error_v6.png		True	True
MOB2	detail/nucleolus/MOB2/MOB2-evaluation.md	True	6	Nucleoli (supported)	https://www.proteinatlas.org/ENSG00000182208-MOB2/subcellular	https://images.proteinatlas.org/46313/599_A8_1_red_green.jpg;https://images.proteinatlas.org/46313/599_A8_2_red_green.jpg;https://images.proteinatlas.org/46313/601_A8_3_red_green.jpg;https://images.proteinatlas.org/46313/601_A8_4_red_green.jpg;https://images.proteinatlas.org/46313/603_A8_1_red_green.jpg;https://images.proteinatlas.org/46313/603_A8_2_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q70IA6-F1-predicted_aligned_error_v6.png		True	True
MON2	detail/nucleolus/MON2/MON2-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000061987-MON2/subcellular	https://images.proteinatlas.org/38697/431_B12_1_red_green.jpg;https://images.proteinatlas.org/38697/431_B12_2_red_green.jpg;https://images.proteinatlas.org/38697/437_B12_1_red_green.jpg;https://images.proteinatlas.org/38697/437_B12_2_red_green.jpg;https://images.proteinatlas.org/38697/443_B12_1_red_green.jpg;https://images.proteinatlas.org/38697/443_B12_2_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q7Z3U7-F1-predicted_aligned_error_v6.png		True	True
MPHOSPH6	detail/nucleolus/MPHOSPH6/MPHOSPH6-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000135698-MPHOSPH6/subcellular	https://images.proteinatlas.org/26948/604_D8_1_red_green.jpg;https://images.proteinatlas.org/26948/604_D8_2_red_green.jpg;https://images.proteinatlas.org/26948/607_D8_1_red_green.jpg;https://images.proteinatlas.org/26948/607_D8_2_red_green.jpg;https://images.proteinatlas.org/26948/609_D8_1_red_green.jpg;https://images.proteinatlas.org/26948/609_D8_2_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q99547-F1-predicted_aligned_error_v6.png		True	True
MRI1	detail/nucleolus/MRI1/MRI1-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000037757-MRI1/subcellular	https://images.proteinatlas.org/42744/474_F6_5_red_green.jpg;https://images.proteinatlas.org/42744/474_F6_6_red_green.jpg;https://images.proteinatlas.org/42744/480_F6_1_red_green.jpg;https://images.proteinatlas.org/42744/480_F6_2_red_green.jpg;https://images.proteinatlas.org/42744/510_F6_1_red_green.jpg;https://images.proteinatlas.org/42744/510_F6_2_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q9BV20-F1-predicted_aligned_error_v6.png		True	True
NGDN	detail/nucleolus/NGDN/NGDN-evaluation.md	True	6	Nucleoli (supported)	https://www.proteinatlas.org/ENSG00000129460-NGDN/subcellular	https://images.proteinatlas.org/944/38_A5_1_red_green.jpg;https://images.proteinatlas.org/944/38_A5_2_red_green.jpg;https://images.proteinatlas.org/944/39_A5_1_red_green.jpg;https://images.proteinatlas.org/944/39_A5_2_red_green.jpg;https://images.proteinatlas.org/944/40_A5_1_red_green.jpg;https://images.proteinatlas.org/944/40_A5_2_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q8NEJ9-F1-predicted_aligned_error_v6.png		True	True
NHEJ1	detail/nucleolus/NHEJ1/NHEJ1-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000187736-NHEJ1/subcellular	https://images.proteinatlas.org/43869/1309_D12_4_red_green.jpg;https://images.proteinatlas.org/43869/1309_D12_5_red_green.jpg;https://images.proteinatlas.org/43869/807_E3_2_red_green.jpg;https://images.proteinatlas.org/43869/807_E3_3_red_green.jpg;https://images.proteinatlas.org/43869/846_E3_1_red_green.jpg;https://images.proteinatlas.org/43869/846_E3_2_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q9H9Q4-F1-predicted_aligned_error_v6.png		True	True
NLE1	detail/nucleolus/NLE1/NLE1-evaluation.md	True	6	Nucleoli (supported)	https://www.proteinatlas.org/ENSG00000073536-NLE1/subcellular	https://images.proteinatlas.org/18807/115_C2_1_red_green.jpg;https://images.proteinatlas.org/18807/115_C2_2_red_green.jpg;https://images.proteinatlas.org/18807/116_C2_1_red_green.jpg;https://images.proteinatlas.org/18807/116_C2_2_red_green.jpg;https://images.proteinatlas.org/18807/117_C2_1_red_green.jpg;https://images.proteinatlas.org/18807/117_C2_2_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q9NVX2-F1-predicted_aligned_error_v6.png		True	True
NOM1	detail/nucleolus/NOM1/NOM1-evaluation.md	False	0					True	https://alphafold.ebi.ac.uk/files/AF-Q5C9Z4-F1-predicted_aligned_error_v6.png		True	True
NSA2	detail/nucleolus/NSA2/NSA2-evaluation.md	False	0					True	https://alphafold.ebi.ac.uk/files/AF-O95478-F1-predicted_aligned_error_v6.png		True	True
OARD1	detail/nucleolus/OARD1/OARD1-evaluation.md	False	0					True	https://alphafold.ebi.ac.uk/files/AF-Q9Y530-F1-predicted_aligned_error_v6.png		True	True
PHF2	detail/nucleolus/PHF2/PHF2-evaluation.md	False	0					True	https://alphafold.ebi.ac.uk/files/AF-O75151-F1-predicted_aligned_error_v6.png		True	True
PSPC1	detail/nucleolus/PSPC1/PSPC1-evaluation.md	False	0					True	https://alphafold.ebi.ac.uk/files/AF-Q8WXF1-F1-predicted_aligned_error_v6.png		True	True
RIOX2	detail/nucleolus/RIOX2/RIOX2-evaluation.md	False	0					True	https://alphafold.ebi.ac.uk/files/AF-Q8IUF8-F1-predicted_aligned_error_v6.png		True	True
AAAS	detail/nucleoplasm/AAAS/AAAS-evaluation.md	True	4	Nuclear membrane (supported)	https://www.proteinatlas.org/ENSG00000094914-AAAS/subcellular	https://images.proteinatlas.org/40086/2239_B4_19_blue_red_green.jpg;https://images.proteinatlas.org/40086/2239_B4_26_blue_red_green.jpg;https://images.proteinatlas.org/40086/2267_H3_63_blue_red_green.jpg;https://images.proteinatlas.org/40086/2267_H3_88_blue_red_green.jpg		True		pae_png_not_found_for_SUBCELLULA	True	True
AAMDC	detail/nucleoplasm/AAMDC/AAMDC-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000087884-AAMDC/subcellular	https://images.proteinatlas.org/37918/404_F4_1_red_green.jpg;https://images.proteinatlas.org/37918/404_F4_2_red_green.jpg;https://images.proteinatlas.org/37918/407_F4_1_red_green.jpg;https://images.proteinatlas.org/37918/407_F4_2_red_green.jpg;https://images.proteinatlas.org/37918/410_F4_1_red_green.jpg;https://images.proteinatlas.org/37918/410_F4_2_red_green.jpg		True		pae_png_not_found_for_SUBCELLULA	True	True
ABITRAM	detail/nucleoplasm/ABITRAM/ABITRAM-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000119328-ABITRAM/subcellular	https://images.proteinatlas.org/35918/2266_E10_197_blue_red_green.jpg;https://images.proteinatlas.org/35918/2266_E10_66_blue_red_green.jpg;https://images.proteinatlas.org/35917/1129_F9_2_red_green.jpg;https://images.proteinatlas.org/35917/1129_F9_3_red_green.jpg;https://images.proteinatlas.org/35917/574_D8_1_red_green.jpg;https://images.proteinatlas.org/35917/574_D8_2_red_green.jpg		True		pae_png_not_found_for_SUBCELLULA	True	True
ABLIM3	detail/nucleoplasm/ABLIM3/ABLIM3-evaluation.md	True	6	Nucleoplasm (uncertain)	https://www.proteinatlas.org/ENSG00000173210-ABLIM3/subcellular	https://images.proteinatlas.org/2472/1875_C2_16_cr5b7c0b5cdd9fd_red_green.jpg;https://images.proteinatlas.org/2472/1875_C2_2_cr5b7c0b5cdd6ee_red_green.jpg;https://images.proteinatlas.org/2472/1904_F1_1_red_green.jpg;https://images.proteinatlas.org/2472/1904_F1_2_red_green.jpg;https://images.proteinatlas.org/2472/1913_E14_1_red_green.jpg;https://images.proteinatlas.org/2472/1913_E14_2_red_green.jpg		True		pae_png_not_found_for_SUBCELLULA	True	True
ABTB2	detail/nucleoplasm/ABTB2/ABTB2-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000166016-ABTB2/subcellular	https://images.proteinatlas.org/20065/234_C3_1_red_green.jpg;https://images.proteinatlas.org/20065/234_C3_2_red_green.jpg;https://images.proteinatlas.org/20065/235_C3_1_red_green.jpg;https://images.proteinatlas.org/20065/235_C3_2_red_green.jpg;https://images.proteinatlas.org/20065/535_C3_1_red_green.jpg;https://images.proteinatlas.org/20065/535_C3_2_red_green.jpg		True		pae_png_not_found_for_SUBCELLULA	True	True
ACBD4	detail/nucleoplasm/ACBD4/ACBD4-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000181513-ACBD4/subcellular	https://images.proteinatlas.org/51772/1101_D2_5_red_green.jpg;https://images.proteinatlas.org/51772/1101_D2_6_red_green.jpg;https://images.proteinatlas.org/51772/1128_A9_4_red_green.jpg;https://images.proteinatlas.org/51772/1128_A9_5_red_green.jpg;https://images.proteinatlas.org/51772/1276_D6_4_red_green.jpg;https://images.proteinatlas.org/51772/1276_D6_7_red_green.jpg		True		pae_png_not_found_for_SUBCELLULA	True	True
ACOT12	detail/nucleoplasm/ACOT12/ACOT12-evaluation.md	False	0					True	https://alphafold.ebi.ac.uk/files/AF-Q8WYK0-F1-predicted_aligned_error_v6.png		True	True
ADAM33	detail/nucleoplasm/ADAM33/ADAM33-evaluation.md	True	0	Plasma membrane (approved)	https://www.proteinatlas.org/ENSG00000149451-ADAM33/subcellular			True	https://alphafold.ebi.ac.uk/files/AF-Q9BZ11-F1-predicted_aligned_error_v6.png		True	True
ADAT3	detail/nucleoplasm/ADAT3/ADAT3-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000213638-ADAT3/subcellular	https://images.proteinatlas.org/58899/1018_E3_1_red_green.jpg;https://images.proteinatlas.org/58899/1018_E3_2_red_green.jpg;https://images.proteinatlas.org/58899/1218_E3_1_red_green.jpg;https://images.proteinatlas.org/58899/1218_E3_3_red_green.jpg;https://images.proteinatlas.org/58899/1307_E4_1_red_green.jpg;https://images.proteinatlas.org/58899/1307_E4_5_red_green.jpg		True		pae_png_not_found_for_NUCLEUS	True	True
ADPRM	detail/nucleoplasm/ADPRM/ADPRM-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000170222-ADPRM/subcellular	https://images.proteinatlas.org/69342/1757_F6_3_red_green.jpg;https://images.proteinatlas.org/69342/1757_F6_4_red_green.jpg;https://images.proteinatlas.org/69342/1776_D8_2_red_green.jpg;https://images.proteinatlas.org/69342/1776_D8_3_red_green.jpg;https://images.proteinatlas.org/69342/1822_G4_2_red_green.jpg;https://images.proteinatlas.org/69342/1822_G4_3_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q3LIE5-F1-predicted_aligned_error_v6.png		True	True
ADPRS	detail/nucleoplasm/ADPRS/ADPRS-evaluation.md	True	6	Nucleoplasm (enhanced)	https://www.proteinatlas.org/ENSG00000116863-ADPRS/subcellular	https://images.proteinatlas.org/26641/1000_E11_2_red_green.jpg;https://images.proteinatlas.org/26641/1000_E11_3_red_green.jpg;https://images.proteinatlas.org/26641/1003_E11_1_red_green.jpg;https://images.proteinatlas.org/26641/1003_E11_2_red_green.jpg;https://images.proteinatlas.org/26641/1248_A10_1_red_green.jpg;https://images.proteinatlas.org/26641/1248_A10_3_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q9NX46-F1-predicted_aligned_error_v6.png		True	True
AGAP2	detail/nucleoplasm/AGAP2/AGAP2-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000135439-AGAP2/subcellular	https://images.proteinatlas.org/75831/1806_E8_1_red_green.jpg;https://images.proteinatlas.org/75831/1806_E8_4_red_green.jpg;https://images.proteinatlas.org/75831/1835_G3_7_red_green.jpg;https://images.proteinatlas.org/75831/1835_G3_8_red_green.jpg;https://images.proteinatlas.org/75831/1870_G2_3_red_green.jpg;https://images.proteinatlas.org/75831/1870_G2_5_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q99490-F1-predicted_aligned_error_v6.png		True	True
AK9	detail/nucleoplasm/AK9/AK9-evaluation.md	False	0					True	https://alphafold.ebi.ac.uk/files/AF-Q5TCS8-F1-predicted_aligned_error_v6.png		True	True
ANAPC10	detail/nucleoplasm/ANAPC10/ANAPC10-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000164162-ANAPC10/subcellular	https://images.proteinatlas.org/44547/498_F7_1_red_green.jpg;https://images.proteinatlas.org/44547/498_F7_2_red_green.jpg;https://images.proteinatlas.org/44547/501_F7_1_red_green.jpg;https://images.proteinatlas.org/44547/501_F7_2_red_green.jpg;https://images.proteinatlas.org/44547/512_F7_1_red_green.jpg;https://images.proteinatlas.org/44547/512_F7_3_red_green.jpg		True		pae_png_not_found_for_ANAPC10	True	True
ANAPC2	detail/nucleoplasm/ANAPC2/ANAPC2-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000176248-ANAPC2/subcellular	https://images.proteinatlas.org/18692/924_D7_1_red_green.jpg;https://images.proteinatlas.org/18692/924_D7_2_red_green.jpg;https://images.proteinatlas.org/18692/932_D7_1_red_green.jpg;https://images.proteinatlas.org/18692/932_D7_2_red_green.jpg;https://images.proteinatlas.org/18692/971_D7_1_red_green.jpg;https://images.proteinatlas.org/18692/971_D7_2_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q9UJX6-F1-predicted_aligned_error_v6.png		True	True
ANAPC4	detail/nucleoplasm/ANAPC4/ANAPC4-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000053900-ANAPC4/subcellular			True	https://alphafold.ebi.ac.uk/files/AF-Q9UJX5-F1-predicted_aligned_error_v6.png		True	True
ANAPC5	detail/nucleoplasm/ANAPC5/ANAPC5-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000089053-ANAPC5/subcellular	https://images.proteinatlas.org/39801/1038_D6_4_red_green.jpg;https://images.proteinatlas.org/39801/1038_D6_5_red_green.jpg;https://images.proteinatlas.org/39801/1040_D6_3_red_green.jpg;https://images.proteinatlas.org/39801/1040_D6_4_red_green.jpg;https://images.proteinatlas.org/39801/1137_E12_1_red_green.jpg;https://images.proteinatlas.org/39801/1137_E12_3_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q9UJX4-F1-predicted_aligned_error_v6.png		True	True
ANAPC7	detail/nucleoplasm/ANAPC7/ANAPC7-evaluation.md	True	6	Microtubules (supported)	https://www.proteinatlas.org/ENSG00000196510-ANAPC7/subcellular	https://images.proteinatlas.org/70008/1891_A13_27_cr5bbde2d7cb3ae_red_green.jpg;https://images.proteinatlas.org/70008/1891_A13_2_cr5bbde2d7cae22_red_green.jpg;https://images.proteinatlas.org/70008/2108_B1_2_red_green.jpg;https://images.proteinatlas.org/70008/2108_B1_4_red_green.jpg;https://images.proteinatlas.org/70008/2197_D11_5_red_green.jpg;https://images.proteinatlas.org/70008/2197_D11_7_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q9UJX3-F1-predicted_aligned_error_v6.png		True	True
ANGEL1	detail/nucleoplasm/ANGEL1/ANGEL1-evaluation.md	True	4	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000013523-ANGEL1/subcellular	https://images.proteinatlas.org/948/15_C12_1_red_green.jpg;https://images.proteinatlas.org/948/15_C12_2_red_green.jpg;https://images.proteinatlas.org/948/345_D1_1_red_green.jpg;https://images.proteinatlas.org/948/345_D1_2_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q9UNK9-F1-predicted_aligned_error_v6.png		True	True
ANKFN1	detail/nucleoplasm/ANKFN1/ANKFN1-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000153930-ANKFN1/subcellular	https://images.proteinatlas.org/48953/1797_C1_32_red_green.jpg;https://images.proteinatlas.org/48953/1797_C1_33_red_green.jpg;https://images.proteinatlas.org/48953/1886_E6_2_red_green.jpg;https://images.proteinatlas.org/48953/1886_E6_3_red_green.jpg;https://images.proteinatlas.org/48953/1891_M16_18_cr5bbdb8434118b_red_green.jpg;https://images.proteinatlas.org/48953/1891_M16_25_cr5bbdb84342f64_red_green.jpg		True		pae_png_not_found_for_Q8N957	True	True
ANKMY2	detail/nucleoplasm/ANKMY2/ANKMY2-evaluation.md	True	6	Cytosol (approved)	https://www.proteinatlas.org/ENSG00000106524-ANKMY2/subcellular	https://images.proteinatlas.org/67100/1250_G5_1_red_green.jpg;https://images.proteinatlas.org/67100/1250_G5_2_red_green.jpg;https://images.proteinatlas.org/67100/1255_G5_1_red_green.jpg;https://images.proteinatlas.org/67100/1255_G5_3_red_green.jpg;https://images.proteinatlas.org/67100/1924_G12_2_red_green.jpg;https://images.proteinatlas.org/67100/1924_G12_3_red_green.jpg		True		pae_png_not_found_for_INTERACTIO	True	True
ANKRA2	detail/nucleoplasm/ANKRA2/ANKRA2-evaluation.md	True	6	Plasma membrane (supported)	https://www.proteinatlas.org/ENSG00000164331-ANKRA2/subcellular	https://images.proteinatlas.org/3968/1875_E7_91_red_green.jpg;https://images.proteinatlas.org/3968/1875_E7_92_red_green.jpg;https://images.proteinatlas.org/65263/1151_C11_2_red_green.jpg;https://images.proteinatlas.org/65263/1151_C11_4_red_green.jpg;https://images.proteinatlas.org/65263/1154_C11_1_red_green.jpg;https://images.proteinatlas.org/65263/1154_C11_3_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q9H9E1-F1-predicted_aligned_error_v6.png		True	True
ANKRD10	detail/nucleoplasm/ANKRD10/ANKRD10-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000088448-ANKRD10/subcellular	https://images.proteinatlas.org/38878/716_H1_1_red_green.jpg;https://images.proteinatlas.org/38878/716_H1_3_red_green.jpg;https://images.proteinatlas.org/38878/719_H1_1_red_green.jpg;https://images.proteinatlas.org/38878/719_H1_2_red_green.jpg;https://images.proteinatlas.org/38878/764_H1_1_red_green.jpg;https://images.proteinatlas.org/38878/764_H1_2_red_green.jpg		True		pae_png_not_found_for_SUBCELLULA	True	True
ANKRD12	detail/nucleoplasm/ANKRD12/ANKRD12-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000101745-ANKRD12/subcellular	https://images.proteinatlas.org/40705/411_A12_1_red_green.jpg;https://images.proteinatlas.org/40705/411_A12_2_red_green.jpg;https://images.proteinatlas.org/40705/415_A12_1_red_green.jpg;https://images.proteinatlas.org/40705/415_A12_2_red_green.jpg;https://images.proteinatlas.org/40705/416_A12_1_red_green.jpg;https://images.proteinatlas.org/40705/416_A12_2_red_green.jpg		True		pae_png_not_found_for_PUBMED	True	True
ANKRD23	detail/nucleoplasm/ANKRD23/ANKRD23-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000163126-ANKRD23/subcellular	https://images.proteinatlas.org/36201/381_F12_1_red_green.jpg;https://images.proteinatlas.org/36201/381_F12_2_red_green.jpg;https://images.proteinatlas.org/36201/389_F12_1_red_green.jpg;https://images.proteinatlas.org/36201/389_F12_2_red_green.jpg;https://images.proteinatlas.org/36201/398_F12_2_red_green.jpg;https://images.proteinatlas.org/36201/398_F12_3_red_green.jpg		True		pae_png_not_found_for_CURATED	True	True
ANKRD30B	detail/nucleoplasm/ANKRD30B/ANKRD30B-evaluation.md	True	6	Nucleoli (approved)	https://www.proteinatlas.org/ENSG00000180777-ANKRD30B/subcellular	https://images.proteinatlas.org/43287/2058_E9_2_red_green.jpg;https://images.proteinatlas.org/43287/2058_E9_4_red_green.jpg;https://images.proteinatlas.org/43287/2089_C1_1_red_green.jpg;https://images.proteinatlas.org/43287/2089_C1_2_red_green.jpg;https://images.proteinatlas.org/43287/2142_G1_1_red_green.jpg;https://images.proteinatlas.org/43287/2142_G1_2_red_green.jpg		True		pae_png_not_found_for_ANNOTATION	True	True
ANKRD34B	detail/nucleoplasm/ANKRD34B/ANKRD34B-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000189127-ANKRD34B/subcellular	https://images.proteinatlas.org/43327/1788_B3_18_cr597093b210048_red_green.jpg;https://images.proteinatlas.org/43327/1788_B3_3_cr597093b20f92f_red_green.jpg;https://images.proteinatlas.org/43327/474_C5_1_red_green.jpg;https://images.proteinatlas.org/43327/474_C5_2_red_green.jpg;https://images.proteinatlas.org/43327/860_G6_2_red_green.jpg;https://images.proteinatlas.org/43327/860_G6_3_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-A5PLL1-F1-predicted_aligned_error_v6.png		True	True
ANKRD36	detail/nucleoplasm/ANKRD36/ANKRD36-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000135976-ANKRD36/subcellular	https://images.proteinatlas.org/51757/1002_E3_1_red_green.jpg;https://images.proteinatlas.org/51757/1002_E3_2_red_green.jpg;https://images.proteinatlas.org/51757/1004_E3_2_red_green.jpg;https://images.proteinatlas.org/51757/1004_E3_3_red_green.jpg;https://images.proteinatlas.org/57661/1060_F6_1_red_green.jpg;https://images.proteinatlas.org/57661/1060_F6_3_red_green.jpg		True		pae_png_not_found_for_ANNOTATION	True	True
ANKRD36B	detail/nucleoplasm/ANKRD36B/ANKRD36B-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000196912-ANKRD36B/subcellular	https://images.proteinatlas.org/51757/1002_E3_1_red_green.jpg;https://images.proteinatlas.org/51757/1002_E3_2_red_green.jpg;https://images.proteinatlas.org/51757/1004_E3_2_red_green.jpg;https://images.proteinatlas.org/51757/1004_E3_3_red_green.jpg;https://images.proteinatlas.org/57661/1060_F6_1_red_green.jpg;https://images.proteinatlas.org/57661/1060_F6_3_red_green.jpg		True		pae_png_not_found_for_CURATED	True	True
ANKRD37	detail/nucleoplasm/ANKRD37/ANKRD37-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000186352-ANKRD37/subcellular	https://images.proteinatlas.org/58127/1191_C4_1_red_green.jpg;https://images.proteinatlas.org/58127/1191_C4_2_red_green.jpg;https://images.proteinatlas.org/58127/1194_C4_3_red_green.jpg;https://images.proteinatlas.org/58127/1194_C4_4_red_green.jpg;https://images.proteinatlas.org/58127/1248_H10_1_red_green.jpg;https://images.proteinatlas.org/58127/1248_H10_2_red_green.jpg		True		pae_png_not_found_for_PUBMED	True	True
ANKRD50	detail/nucleoplasm/ANKRD50/ANKRD50-evaluation.md	False	0					True	https://alphafold.ebi.ac.uk/files/AF-Q9ULJ7-F1-predicted_aligned_error_v6.png		True	True
ANKRD54	detail/nucleoplasm/ANKRD54/ANKRD54-evaluation.md	True	6	Microtubules (approved)	https://www.proteinatlas.org/ENSG00000100124-ANKRD54/subcellular	https://images.proteinatlas.org/71287/1369_D6_2_blue_red_green.jpg;https://images.proteinatlas.org/71287/1369_D6_4_blue_red_green.jpg;https://images.proteinatlas.org/71287/1371_D6_2_blue_red_green.jpg;https://images.proteinatlas.org/71287/1371_D6_3_blue_red_green.jpg;https://images.proteinatlas.org/71287/1581_B12_2_blue_red_green.jpg;https://images.proteinatlas.org/71287/1581_B12_3_blue_red_green.jpg		True	https://alphafold.ebi.ac.uk/files/AF-Q6NXT1-F1-predicted_aligned_error_v6.png		True	True
