relative_path	file_name	file_ext	file_type_guess	size_bytes	modified_time	top_level_dir	depth	is_report	is_audit	is_protocol	is_script	is_log	is_packet	is_image	is_summary	is_temp_or_cache	is_git_related	should_keep	should_move_later	recommended_target_group	reason
audit_work/full_reevaluate_queue_state_20260603_005337.json	full_reevaluate_queue_state_20260603_005337.json	.json	source_data	102	1780419217.8575404	audit_work	1	False	False	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/full_reevaluate_sample_quality_audit_20260603_203926.tsv	full_reevaluate_sample_quality_audit_20260603_203926.tsv	.tsv	audit_table	17701	1780490366.3307304	audit_work	1	False	False	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/full_reevaluate_skipped_20260603_005337.tsv	full_reevaluate_skipped_20260603_005337.tsv	.tsv	audit_table	220	1780419217.8546872	audit_work	1	False	False	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/garbage_reports_to_delete.txt	garbage_reports_to_delete.txt	.txt	unknown	25420	1780388041.4273689	audit_work	1	False	False	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/gate2_blocker_resolution_summary_20260603_004229.md	gate2_blocker_resolution_summary_20260603_004229.md	.md	audit_report	1639	1780418549.500827	audit_work	1	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/gate_error_triage_20260604_111952.summary.md	gate_error_triage_20260604_111952.summary.md	.md	audit_report	1038	1780543197.1056132	audit_work	1	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/gate_error_triage_20260604_111952.tsv	gate_error_triage_20260604_111952.tsv	.tsv	audit_table	1150	1780543197.1054852	audit_work	1	False	False	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/history_audit_report.md	history_audit_report.md	.md	audit_report	9521	1780170443.6346684	audit_work	1	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/if_pae_audit_false_positive_registry_20260604_193703.tsv	if_pae_audit_false_positive_registry_20260604_193703.tsv	.tsv	audit_table	778	1780573023.1096485	audit_work	1	False	False	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/local_evidence_inventory_20260604_183229.tsv	local_evidence_inventory_20260604_183229.tsv	.tsv	audit_table	699330	1780569157.735991	audit_work	1	False	False	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/locks/.DS_Store	.DS_Store		temp_cache	6148	1780551075.392274	audit_work	2	False	False	False	False	False	False	False	False	True	False	True	False	KEEP	analysis
audit_work/missing_excel_gene_evaluation_queue_20260604_133115.tsv	missing_excel_gene_evaluation_queue_20260604_133115.tsv	.tsv	audit_table	228128	1780551075.366633	audit_work	1	False	False	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/missing_excel_gene_snapshot_20260604_133024.summary.md	missing_excel_gene_snapshot_20260604_133024.summary.md	.md	audit_report	344	1780551027.332812	audit_work	1	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/missing_excel_gene_snapshot_20260604_133024.tsv	missing_excel_gene_snapshot_20260604_133024.tsv	.tsv	audit_table	67234	1780551027.332434	audit_work	1	False	False	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/missing_gene_workers/.DS_Store	.DS_Store		temp_cache	6148	1780551080.3985338	audit_work	2	False	False	False	False	False	False	False	False	True	False	True	False	KEEP	analysis
audit_work/next_session_thin_rejected_harvest_queue_20260604_182052.tsv	next_session_thin_rejected_harvest_queue_20260604_182052.tsv	.tsv	audit_table	163011	1780568461.4418573	audit_work	1	False	False	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/nuclear_rejected_comprehensive_start_snapshot_20260605_001220.tsv	nuclear_rejected_comprehensive_start_snapshot_20260605_001220.tsv	.tsv	audit_table	363	1780589548.9716556	audit_work	1	False	False	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/nuclear_rejected_comprehensive_start_validate_20260605_001220.log	nuclear_rejected_comprehensive_start_validate_20260605_001220.log	.log	log	733316	1780589548.9704278	audit_work	1	False	False	False	False	True	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_harvest_logs/worker_H1_harvest_20260604_013831.tsv	worker_H1_harvest_20260604_013831.tsv	.tsv	audit_table	1681	1780508936.4921176	audit_work	2	False	False	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_harvest_logs/worker_H2_harvest_20260604_013831.tsv	worker_H2_harvest_20260604_013831.tsv	.tsv	audit_table	1691	1780509600.7640638	audit_work	2	False	False	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_recovery_pilot50_qa_20260604_025720.tsv	parallel_recovery_pilot50_qa_20260604_025720.tsv	.tsv	audit_table	11615	1780513040.5990658	audit_work	1	False	False	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_recovery_pilot50_summary_20260604_025751.md	parallel_recovery_pilot50_summary_20260604_025751.md	.md	audit_report	1253	1780513071.0399024	audit_work	1	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_recovery_queue_20260604_013811.tsv	parallel_recovery_queue_20260604_013811.tsv	.tsv	audit_table	13789	1780508292.6215394	audit_work	1	False	False	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_recovery_status_snapshot_20260604_013743.summary.md	parallel_recovery_status_snapshot_20260604_013743.summary.md	.md	audit_report	516	1780508268.8284886	audit_work	1	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_recovery_status_snapshot_20260604_013743.tsv	parallel_recovery_status_snapshot_20260604_013743.tsv	.tsv	audit_table	548	1780508268.8283043	audit_work	1	False	False	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/.DS_Store	.DS_Store		temp_cache	6148	1780517034.305427	audit_work	2	False	False	False	False	False	False	False	False	True	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_1/staged_reports/RCBTB1-evaluation.md	RCBTB1-evaluation.md	.md	audit_report	9581	1780510074.9688547	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_1/staged_reports/RCBTB2-evaluation.md	RCBTB2-evaluation.md	.md	audit_report	12433	1780510028.8160274	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_1/staged_reports/RCL1-evaluation.md	RCL1-evaluation.md	.md	audit_report	10137	1780510118.730311	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_1/staged_reports/REEP3-evaluation.md	REEP3-evaluation.md	.md	audit_report	8687	1780510164.2266893	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_1/staged_reports/REP15-evaluation.md	REP15-evaluation.md	.md	audit_report	7237	1780510189.6025398	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_1/staged_reports/REPIN1-evaluation.md	REPIN1-evaluation.md	.md	audit_report	9816	1780510228.3502016	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_1/staged_reports/REXO1L2P-evaluation.md	REXO1L2P-evaluation.md	.md	audit_report	6232	1780510260.914524	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_1/staged_reports/RHOQ-evaluation.md	RHOQ-evaluation.md	.md	audit_report	8685	1780510298.5079644	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_1/staged_reports/RHOT2-evaluation.md	RHOT2-evaluation.md	.md	audit_report	8927	1780510336.2489548	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_1/staged_reports/RHPN1-evaluation.md	RHPN1-evaluation.md	.md	audit_report	8474	1780510371.7522106	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_1/staged_reports/RIBC1-evaluation.md	RIBC1-evaluation.md	.md	audit_report	7253	1780510405.599516	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_1/staged_reports/RILPL1-evaluation.md	RILPL1-evaluation.md	.md	audit_report	8479	1780510443.8891644	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_1/staged_reports/RILPL2-evaluation.md	RILPL2-evaluation.md	.md	audit_report	8186	1780510478.6529286	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_2/generate_reports.py	generate_reports.py	.py	script_python	35697	1780515384.3786473	audit_work	4	False	False	False	True	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RIOX1-evaluation.md	RIOX1-evaluation.md	.md	audit_report	7300	1780515391.5167153	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RIPPLY2-evaluation.md	RIPPLY2-evaluation.md	.md	audit_report	6630	1780515391.51719	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RIT2-evaluation.md	RIT2-evaluation.md	.md	audit_report	7023	1780515391.517631	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RMND5A-evaluation.md	RMND5A-evaluation.md	.md	audit_report	7389	1780515391.5180693	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RMP64-evaluation.md	RMP64-evaluation.md	.md	audit_report	6179	1780515391.5184398	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/ROGDI-evaluation.md	ROGDI-evaluation.md	.md	audit_report	6999	1780515391.5188475	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/ROPN1L-evaluation.md	ROPN1L-evaluation.md	.md	audit_report	6451	1780515391.5191987	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RSPH1-evaluation.md	RSPH1-evaluation.md	.md	audit_report	6851	1780515391.5196042	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RSRC1-evaluation.md	RSRC1-evaluation.md	.md	audit_report	6907	1780515391.5200071	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RSRC2-evaluation.md	RSRC2-evaluation.md	.md	audit_report	6369	1780515391.5203624	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RSRP1-evaluation.md	RSRP1-evaluation.md	.md	audit_report	6143	1780515391.5207121	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RTKN-evaluation.md	RTKN-evaluation.md	.md	audit_report	6804	1780515391.5210295	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RTKN2-evaluation.md	RTKN2-evaluation.md	.md	audit_report	6506	1780515391.5213585	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RTL5-evaluation.md	RTL5-evaluation.md	.md	audit_report	5907	1780515391.521666	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RTL6-evaluation.md	RTL6-evaluation.md	.md	audit_report	6172	1780515391.5219712	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RTN1-evaluation.md	RTN1-evaluation.md	.md	audit_report	6584	1780515391.5223496	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RTRAF-evaluation.md	RTRAF-evaluation.md	.md	audit_report	6562	1780515391.5227115	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RUFY2-evaluation.md	RUFY2-evaluation.md	.md	audit_report	6884	1780515391.5230627	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RWDD3-evaluation.md	RWDD3-evaluation.md	.md	audit_report	7014	1780515391.5234191	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/Rhox13-evaluation.md	Rhox13-evaluation.md	.md	audit_report	5234	1780515391.5237164	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/SACK1A-evaluation.md	SACK1A-evaluation.md	.md	audit_report	4679	1780515391.5240066	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/SAGE1-evaluation.md	SAGE1-evaluation.md	.md	audit_report	6640	1780515391.5243652	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/SAMD10-evaluation.md	SAMD10-evaluation.md	.md	audit_report	6163	1780515391.524698	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/SASH3-evaluation.md	SASH3-evaluation.md	.md	audit_report	5853	1780515391.525104	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/SAXO6-evaluation.md	SAXO6-evaluation.md	.md	audit_report	4764	1780515391.525385	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_1/staged_reports/RNF111-evaluation.md	RNF111-evaluation.md	.md	audit_report	11885	1780510884.855504	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_1/staged_reports/RNF113B-evaluation.md	RNF113B-evaluation.md	.md	audit_report	11076	1780510959.0968895	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_1/staged_reports/RNF114-evaluation.md	RNF114-evaluation.md	.md	audit_report	9839	1780511017.187065	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_1/staged_reports/RNF138-evaluation.md	RNF138-evaluation.md	.md	audit_report	11026	1780511077.8384395	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_1/staged_reports/RNF187-evaluation.md	RNF187-evaluation.md	.md	audit_report	8998	1780511129.759816	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_1/staged_reports/RNF44-evaluation.md	RNF44-evaluation.md	.md	audit_report	8902	1780511186.4114642	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_1/staged_reports/RNF6-evaluation.md	RNF6-evaluation.md	.md	audit_report	9671	1780511233.7309384	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_1/staged_reports/RPAP1-evaluation.md	RPAP1-evaluation.md	.md	audit_report	12441	1780511297.0046313	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_1/staged_reports/RPGRIP1-evaluation.md	RPGRIP1-evaluation.md	.md	audit_report	9634	1780511345.9127514	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_1/staged_reports/RPP21-evaluation.md	RPP21-evaluation.md	.md	audit_report	10284	1780511399.054842	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_1/staged_reports/RPRD1A-evaluation.md	RPRD1A-evaluation.md	.md	audit_report	12292	1780511459.3796895	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_1/staged_reports/RPRD2-evaluation.md	RPRD2-evaluation.md	.md	audit_report	12043	1780511515.7641401	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_1/staged_reports/RTCB-evaluation.md	RTCB-evaluation.md	.md	audit_report	10129	1780511564.8831565	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_2/generate_reports.py	generate_reports.py	.py	script_python	35989	1780515928.6281054	audit_work	4	False	False	False	True	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SBF1-evaluation.md	SBF1-evaluation.md	.md	audit_report	7254	1780515936.639402	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SBF2-evaluation.md	SBF2-evaluation.md	.md	audit_report	7358	1780515936.6400077	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SBNO1-evaluation.md	SBNO1-evaluation.md	.md	audit_report	6744	1780515936.6404717	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SC5D-evaluation.md	SC5D-evaluation.md	.md	audit_report	6825	1780515936.6409125	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SCEL-evaluation.md	SCEL-evaluation.md	.md	audit_report	6473	1780515936.641302	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SCFD2-evaluation.md	SCFD2-evaluation.md	.md	audit_report	6005	1780515936.6415925	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SCHIP1-evaluation.md	SCHIP1-evaluation.md	.md	audit_report	6241	1780515936.641972	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SCRN2-evaluation.md	SCRN2-evaluation.md	.md	audit_report	5999	1780515936.6423206	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SDCBP2-evaluation.md	SDCBP2-evaluation.md	.md	audit_report	6961	1780515936.6427524	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SEH1L-evaluation.md	SEH1L-evaluation.md	.md	audit_report	7341	1780515936.6431704	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SELENOH-evaluation.md	SELENOH-evaluation.md	.md	audit_report	6047	1780515936.6434758	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SELENOM-evaluation.md	SELENOM-evaluation.md	.md	audit_report	6299	1780515936.64379	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SENP5-evaluation.md	SENP5-evaluation.md	.md	audit_report	6769	1780515936.644114	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SENP7-evaluation.md	SENP7-evaluation.md	.md	audit_report	7056	1780515936.6444807	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SENP8-evaluation.md	SENP8-evaluation.md	.md	audit_report	6476	1780515936.6447835	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SEPHS2-evaluation.md	SEPHS2-evaluation.md	.md	audit_report	6255	1780515936.6450975	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SEPTIN10-evaluation.md	SEPTIN10-evaluation.md	.md	audit_report	6784	1780515936.64542	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SEPTIN3-evaluation.md	SEPTIN3-evaluation.md	.md	audit_report	6827	1780515936.6458704	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SEPTIN6-evaluation.md	SEPTIN6-evaluation.md	.md	audit_report	7615	1780515936.6462402	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SEPTIN7-evaluation.md	SEPTIN7-evaluation.md	.md	audit_report	7871	1780515936.6466386	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SERF1A-evaluation.md	SERF1A-evaluation.md	.md	audit_report	6557	1780515936.646938	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SERF1B-evaluation.md	SERF1B-evaluation.md	.md	audit_report	6286	1780515936.6472185	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SERGEF-evaluation.md	SERGEF-evaluation.md	.md	audit_report	6595	1780515936.6475432	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SERPINB10-evaluation.md	SERPINB10-evaluation.md	.md	audit_report	6790	1780515936.6480286	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SERPINB13-evaluation.md	SERPINB13-evaluation.md	.md	audit_report	6594	1780515936.6483328	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W3/batch_1/staged_reports/RUSF1-evaluation.md	RUSF1-evaluation.md	.md	audit_report	6573	1780511847.6574755	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W3/batch_1/staged_reports/RWDD1-evaluation.md	RWDD1-evaluation.md	.md	audit_report	9530	1780511891.933989	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W3/batch_1/staged_reports/RWDD2B-evaluation.md	RWDD2B-evaluation.md	.md	audit_report	8898	1780511931.2843792	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W3/batch_1/staged_reports/RXRA-evaluation.md	RXRA-evaluation.md	.md	audit_report	8774	1780511974.0495121	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W3/batch_1/staged_reports/SAAL1-evaluation.md	SAAL1-evaluation.md	.md	audit_report	9215	1780512015.2106044	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W3/batch_1/staged_reports/SAMD11-evaluation.md	SAMD11-evaluation.md	.md	audit_report	10524	1780512063.1577399	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W3/batch_1/staged_reports/SAMHD1-evaluation.md	SAMHD1-evaluation.md	.md	audit_report	10513	1780512115.98781	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W3/batch_1/staged_reports/SAP130-evaluation.md	SAP130-evaluation.md	.md	audit_report	11001	1780512169.7462745	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W3/batch_1/staged_reports/SAR1A-evaluation.md	SAR1A-evaluation.md	.md	audit_report	9087	1780512213.8098295	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W3/batch_1/staged_reports/SART3-evaluation.md	SART3-evaluation.md	.md	audit_report	11252	1780512267.8283186	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W3/batch_1/staged_reports/SAXO4-evaluation.md	SAXO4-evaluation.md	.md	audit_report	8031	1780512306.066473	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W3/batch_1/staged_reports/SBDS-evaluation.md	SBDS-evaluation.md	.md	audit_report	10936	1780512360.3283494	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W3/batch_2/generate_reports.py	generate_reports.py	.py	script_python	33031	1780516259.5675683	audit_work	4	False	False	False	True	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W3/batch_2/staged_reports/SERPINB9-evaluation.md	SERPINB9-evaluation.md	.md	audit_report	7004	1780516273.7048247	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W3/batch_2/staged_reports/SERTAD2-evaluation.md	SERTAD2-evaluation.md	.md	audit_report	7126	1780516273.7054613	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W3/batch_2/staged_reports/SERTAD3-evaluation.md	SERTAD3-evaluation.md	.md	audit_report	7210	1780516273.706003	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W3/batch_2/staged_reports/SERTAD4-evaluation.md	SERTAD4-evaluation.md	.md	audit_report	5983	1780516273.706426	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
audit_work/parallel_workers/worker_W3/batch_2/staged_reports/SFT2D1-evaluation.md	SFT2D1-evaluation.md	.md	audit_report	6619	1780516273.7069168	audit_work	5	False	True	False	False	False	False	False	False	False	False	True	False	KEEP	analysis
