path	file_type	rows_or_lines	columns_if_table	has_gene_column	has_status_column	has_category_column	has_score_column	has_report_path_column	likely_usefulness	recommended_role	reason
audit_work/critical_reopen_workers/worker_WM/batch_1/staged_reports/CARF-evaluation.md	md	219	项目;内容	True	True	False	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/critical_reopen_workers/worker_WM/batch_1/staged_reports/MLXIPL-evaluation.md	md	210	项目;内容	False	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/critical_reopen_workers/worker_WM/batch_1/staged_reports/NAPEPLD-evaluation.md	md	206	项目;内容	False	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/critical_reopen_workers/worker_WM/batch_1/staged_reports/NQO2-evaluation.md	md	213	项目;内容	False	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/critical_reopen_workers/worker_WM/batch_1/staged_reports/NRBF2-evaluation.md	md	212	项目;内容	False	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/critical_reopen_workers/worker_WM/batch_1/staged_reports/NT5C3A-evaluation.md	md	214	项目;内容	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/critical_reopen_workers/worker_WM/batch_1/staged_reports/SENP5-evaluation.md	md	221	项目;内容	False	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/critical_reopen_workers/worker_WM/batch_1/staged_reports/SPG11-evaluation.md	md	217	项目;内容	False	True	False	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/data_mismatch_nuclear_le3_validate_20260604_183229.log	log	15936		False	True	True	True	True	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/delete_candidates_20260602_213601.tsv	tsv	7	gene;current_path;quarantine_path;current_lines;current_chars;reason;action	True	True	False	False	True	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/engineering/CODEX_STEP2B_REORGANIZATION_REPORT_20260605_010617.md	md	26	Metric;Before;After;Status	False	True	False	False	True	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/engineering/engineering_step2a_file_tree_snapshot_20260605_005958.tsv	tsv	10636	relative_path;file_name;file_ext;file_type_guess;size_bytes;modified_time;top_level_dir;depth;is_report;is_audit;is_protocol;is_script;is_log;is_packet;is_image;is_summary;is_temp_or_cache;is_git_related;should_keep;should_move_later;recommended_target_group;reason	False	False	False	False	True	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/engineering/engineering_step2a_target_structure_plan_20260605_005958.md	md	44		False	True	True	False	True	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/engineering/step2b_file_move_map_20260605_010617.tsv	tsv	237	old_path;new_path;moved;file_type_guess;reason	False	True	False	True	True	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/false_absence_workers/FAM9C_pilot/staged_reports/FAM9C-evaluation.md	md	102	项目;内容	False	True	False	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/false_rejection_candidates_20260602_121142.tsv	tsv	21	gene;risk;pm_strict;hpa_nuke;uni_nuke;go_nuke;reason	True	False	False	False	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/fast_batch_recovery_plan_20260602_192956.tsv	tsv	500	gene;current_path;status;current_lines;current_chars;risk;issues;existed_in_prev_commit;prev_commit;prev_lines;prev_chars;recommended_action;reason	True	True	False	False	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/fast_batch_recovery_plan_20260602_193111.tsv	tsv	1652	gene;current_path;status;current_lines;current_chars;risk;issues;in_excel;recommended_action;reason	True	True	False	False	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/final_delivery_snapshot_20260604_171735.tsv	tsv	21	metric;value	False	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/final_delivery_validate_strict_20260604_171735.log	log	15747		False	True	True	True	True	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/final_git_status_20260604_171823.md	md	30		True	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/final_if_pae_git_status_20260604_193703.md	md	43		False	True	False	True	True	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/final_project_state_after_if_pae_acceptance_20260604_193703.tsv	tsv	14	metric;value	False	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/final_project_state_validate_20260604_193703.log	log	15658		False	True	True	True	True	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/final_reports/CODEX_STEP1D_FINAL_STATUS_VERIFICATION_REPORT_20260604_230930.md	md	42	Metric;Value	False	True	False	True	False	medium	AUDIT_ONLY	Audit/QA artifact; useful for backlog and risk flags but not primary site source.
audit_work/final_reports/CODEX_STEP1_FINAL_STATUS_VERIFICATION_REPORT_20260604_210250.md	md	81	Metric;Value	False	True	False	True	False	medium	AUDIT_ONLY	Audit/QA artifact; useful for backlog and risk flags but not primary site source.
audit_work/final_reports/CODEX_STEP1_FINAL_STATUS_VERIFICATION_REPORT_20260604_211018.md	md	81	Metric;Value	False	True	False	True	False	medium	AUDIT_ONLY	Audit/QA artifact; useful for backlog and risk flags but not primary site source.
audit_work/final_reports/CODEX_STEP1_FINAL_STATUS_VERIFICATION_REPORT_20260604_211724.md	md	81	Metric;Value	False	True	False	True	False	medium	AUDIT_ONLY	Audit/QA artifact; useful for backlog and risk flags but not primary site source.
audit_work/final_reports/CODEX_STEP1_FINAL_STATUS_VERIFICATION_REPORT_20260604_215236.md	md	81	Metric;Value	False	True	False	True	False	medium	AUDIT_ONLY	Audit/QA artifact; useful for backlog and risk flags but not primary site source.
audit_work/final_reports/CODEX_STEP2A_STRUCTURE_AUDIT_AND_PLAN_REPORT_20260605_005958.md	md	25	Metric;Value	False	False	False	False	True	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/final_reports/DATA_MISMATCH_AND_NUCLEAR_LE3_RECHECK_REPORT_20260604_183413.md	md	36	Risk;Count	False	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/final_reports/FINAL_DELIVERY_REPORT_20260604_171823.md	md	71	Metric;Value	True	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/final_reports/FINAL_VERIFIED_ACCEPTANCE_REPORT_20260604_203917.md	md	73	Metric;True Count;False Positive;Verdict	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/final_reports/IF_PAE_MISMATCH_ACCEPTANCE_REPORT_20260604_193703.md	md	48	Gene;Reason	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/final_reports/PROTOCOL_RECHECK_FINAL_REPORT_20260604_172332.md	md	54	Metric;Value	False	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/final_reports/PROTOCOL_REPAIR_ACCEPTANCE_REPORT_20260604_182052.md	md	51	Metric;Value	True	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/final_reports/protocol_recheck_duplicate_audit_20260604_172332.tsv	tsv	153	gene;count;paths;categories	True	True	True	False	True	medium	AUDIT_ONLY	Audit/QA artifact; useful for backlog and risk flags but not primary site source.
audit_work/final_reports/protocol_recheck_excel_coverage_20260604_172332.tsv	tsv	4756	gene;excel_sheets;has_report;report_paths;status;category;lines;chars;has_duplicate;coverage_status;reason	True	True	True	True	True	medium	SECONDARY_METADATA_SOURCE	Useful for coverage/readiness evidence and missing-gene checks, not a full presentation index.
audit_work/final_reports/protocol_recheck_incomplete_reports_20260604_172332.tsv	tsv	5770	gene;path;status;category;lines;chars;has_yaml;has_hpa;has_uniprot_go;has_pubmed_strict_broad;has_alphafold_plddt_pae;has_pdb_or_no_pdb_explanation;has_ppi;has_te_relevance_reasoning;has_scoring_table;has_final_decision_reason;has_manual_review_note;has_forbidden_placeholders;has_packet_error_conclusion;has_one_line_no_nuclear_rejection;risk_level;recommended_action;reason	True	True	True	True	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/final_reports/protocol_recheck_next_action_queue_20260604_172332.tsv	tsv	81	priority;task_type;gene;path;issue;recommended_action;manual_review_required;reason	True	True	False	False	True	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/final_reports/protocol_recheck_status_snapshot_20260604_172332.tsv	tsv	17	metric;value	False	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/final_verified_acceptance_git_status_20260604_203917.md	md	49	Metric;Value	False	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/fix_unlabeled_score_rows.py	py	27		False	False	False	True	True	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/fix_unlabeled_score_rows_report.json	json	2	files_touched;files	False	False	True	False	True	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/full_reevaluate_batches_20260603_005337.tsv	tsv	1360	batch_id;gene;current_path;status;current_lines;current_chars;risk;issues;excel_sheet;excel_row;hpa_loc;hpa_score;priority	True	True	True	True	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/full_reevaluate_pause_and_diagnosis_20260603_203959.md	md	128	Issue;Severity	True	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/full_reevaluate_pilot_genes_20260602_213624.tsv	tsv	10	gene;current_path;status;current_lines;current_chars;risk;issues;excel_sheet;excel_row;hpa_loc;hpa_score;selection_reason	True	True	True	True	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/full_reevaluate_progress_snapshot_20260603_203549.summary.md	md	39	Metric;Value	False	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/full_reevaluate_progress_snapshot_20260603_203549.tsv	tsv	20	metric;value;source_file;note	True	True	False	True	True	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/full_reevaluate_queue_state_20260603_005337.json	json	3	queue_tsv;batches;total	False	False	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/full_reevaluate_skipped_20260603_005337.tsv	tsv	10	gene;reason	True	False	False	False	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/garbage_reports_to_delete.txt	txt	587		False	True	False	False	True	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/gate2_blocker_resolution_summary_20260603_004229.md	md	45	Field;Value	False	True	True	True	True	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/gate_error_triage_20260604_111952.summary.md	md	34	Category;Count;%	False	False	True	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/gate_error_triage_20260604_111952.tsv	tsv	5	gene;path;status;category;error_type;error_message;likely_origin;was_in_recovery_master_queue;was_modified_in_parallel_recovery;is_pre_existing;is_newly_introduced;is_validator_rule_conflict;needs_report_fix;needs_validator_exception;needs_manual_review;recommended_action;reason	True	True	True	True	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/local_evidence_inventory_20260604_183229.tsv	tsv	5688	gene;has_harvest_packet;has_hpa_if_metadata;has_hpa_if_local;has_if_embedded;has_pae_local;has_pae_embedded;has_pdb;pdb_count;has_ppi;ppi_count;has_pubmed;pm_strict;pm_broad;has_uniprot_go;report_path;status	True	True	True	True	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/missing_excel_gene_snapshot_20260604_133024.summary.md	md	18	Metric;Value	True	False	False	False	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/missing_excel_gene_snapshot_20260604_133024.tsv	tsv	1061	gene;excel_sheets;has_any_report;has_scored_report;has_rejected_report;has_duplicate;duplicate_status;current_status;current_lines;current_chars;needs_new_evaluation;skip_reason	True	True	False	True	False	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/nuclear_rejected_comprehensive_start_snapshot_20260605_001220.tsv	tsv	18	metric;value	False	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/nuclear_rejected_comprehensive_start_validate_20260605_001220.log	log	15926		False	True	True	True	True	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_harvest_logs/worker_H1_harvest_20260604_013831.tsv	tsv	25	gene;source;attempted;success;packet_updated;evidence_found;error;note;timestamp	True	False	False	False	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_harvest_logs/worker_H2_harvest_20260604_013831.tsv	tsv	25	gene;source;attempted;success;packet_updated;evidence_found;error;note;timestamp	True	False	False	False	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_recovery_pilot50_qa_20260604_025720.tsv	tsv	50	gene;worker;batch;staged_path;target_path;lines;chars;has_hpa;has_uni;has_pubmed;has_af;has_pae;has_pdb;has_ppi;has_score;has_reason;has_note;has_bad;is_thin;qa_pass	True	True	True	True	True	medium	MANUAL_REVIEW	Structured fields look potentially web-relevant; inspect before using.
audit_work/parallel_recovery_pilot50_summary_20260604_025751.md	md	51	Metric;Value	False	True	False	True	True	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_recovery_status_snapshot_20260604_013743.summary.md	md	25	Metric;Value	False	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_recovery_status_snapshot_20260604_013743.tsv	tsv	21	metric;value	True	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_workers/worker_W1/batch_1/staged_reports/RCBTB1-evaluation.md	md	153	Item;Content	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W1/batch_1/staged_reports/RCBTB2-evaluation.md	md	197	Item;Content	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W1/batch_1/staged_reports/RCL1-evaluation.md	md	174	Item;Content	True	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_workers/worker_W1/batch_1/staged_reports/REEP3-evaluation.md	md	138	Item;Content	True	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_workers/worker_W1/batch_1/staged_reports/REP15-evaluation.md	md	131	Item;Content	True	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_workers/worker_W1/batch_1/staged_reports/REPIN1-evaluation.md	md	152	Item;Content	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W1/batch_1/staged_reports/REXO1L2P-evaluation.md	md	116	Item;Content	True	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_workers/worker_W1/batch_1/staged_reports/RHOQ-evaluation.md	md	140	Item;Content	True	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_workers/worker_W1/batch_1/staged_reports/RHOT2-evaluation.md	md	138	Item;Content	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W1/batch_1/staged_reports/RHPN1-evaluation.md	md	145	Item;Content	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W1/batch_1/staged_reports/RIBC1-evaluation.md	md	135	Item;Content	True	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_workers/worker_W1/batch_1/staged_reports/RILPL1-evaluation.md	md	140	Item;Content	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W1/batch_1/staged_reports/RILPL2-evaluation.md	md	149	Item;Content	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W1/batch_2/generate_reports.py	py	858		False	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RIOX1-evaluation.md	md	167	Item;Content	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RIPPLY2-evaluation.md	md	162	Item;Content	True	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RIT2-evaluation.md	md	166	Item;Content	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RMND5A-evaluation.md	md	169	Item;Content	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RMP64-evaluation.md	md	152	Item;Content	True	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/ROGDI-evaluation.md	md	166	Item;Content	True	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/ROPN1L-evaluation.md	md	149	Item;Content	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RSPH1-evaluation.md	md	165	Item;Content	True	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RSRC1-evaluation.md	md	162	Item;Content	True	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RSRC2-evaluation.md	md	157	Item;Content	True	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RSRP1-evaluation.md	md	149	Item;Content	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RTKN-evaluation.md	md	163	Item;Content	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RTKN2-evaluation.md	md	161	Item;Content	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RTL5-evaluation.md	md	155	Item;Content	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RTL6-evaluation.md	md	156	Item;Content	True	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RTN1-evaluation.md	md	162	Item;Content	True	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RTRAF-evaluation.md	md	156	Item;Content	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RUFY2-evaluation.md	md	167	Item;Content	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/RWDD3-evaluation.md	md	164	Item;Content	True	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/Rhox13-evaluation.md	md	145	Item;Content	True	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/SACK1A-evaluation.md	md	140	Item;Content	True	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/SAGE1-evaluation.md	md	162	Item;Content	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/SAMD10-evaluation.md	md	158	Item;Content	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/SASH3-evaluation.md	md	155	Item;Content	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W1/batch_2/staged_reports/SAXO6-evaluation.md	md	141	Item;Content	True	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_workers/worker_W2/batch_1/staged_reports/RNF111-evaluation.md	md	178	Item;Content	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W2/batch_1/staged_reports/RNF113B-evaluation.md	md	167	Item;Content	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W2/batch_1/staged_reports/RNF114-evaluation.md	md	166	Item;Content	True	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_workers/worker_W2/batch_1/staged_reports/RNF138-evaluation.md	md	173	Item;Content	True	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_workers/worker_W2/batch_1/staged_reports/RNF187-evaluation.md	md	148	Item;Content	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W2/batch_1/staged_reports/RNF44-evaluation.md	md	139	Item;Content	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W2/batch_1/staged_reports/RNF6-evaluation.md	md	169	Item;Content	True	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_workers/worker_W2/batch_1/staged_reports/RPAP1-evaluation.md	md	177	Item;Content	True	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_workers/worker_W2/batch_1/staged_reports/RPGRIP1-evaluation.md	md	153	Item;Content	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W2/batch_1/staged_reports/RPP21-evaluation.md	md	169	Item;Content	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W2/batch_1/staged_reports/RPRD1A-evaluation.md	md	181	Item;Content	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W2/batch_1/staged_reports/RPRD2-evaluation.md	md	175	Item;Content	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W2/batch_1/staged_reports/RTCB-evaluation.md	md	151	Item;Content	True	True	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W2/batch_2/generate_reports.py	py	961		True	True	True	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SBF1-evaluation.md	md	173	Item;Content	True	False	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SBF2-evaluation.md	md	175	Item;Content	True	False	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SBNO1-evaluation.md	md	165	Item;Content	True	False	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SC5D-evaluation.md	md	160	Item;Content	True	False	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SCEL-evaluation.md	md	161	Item;Content	True	False	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SCFD2-evaluation.md	md	155	Item;Content	True	False	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SCHIP1-evaluation.md	md	160	Item;Content	True	False	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SCRN2-evaluation.md	md	153	Item;Content	True	False	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SDCBP2-evaluation.md	md	174	Item;Content	True	False	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SEH1L-evaluation.md	md	169	Item;Content	True	False	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SELENOH-evaluation.md	md	157	Item;Content	True	False	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SELENOM-evaluation.md	md	163	Item;Content	True	False	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SENP5-evaluation.md	md	163	Item;Content	True	False	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SENP7-evaluation.md	md	165	Item;Content	True	False	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SENP8-evaluation.md	md	157	Item;Content	True	False	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SEPHS2-evaluation.md	md	161	Item;Content	True	False	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SEPTIN10-evaluation.md	md	165	Item;Content	True	True	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SEPTIN3-evaluation.md	md	167	Item;Content	True	False	True	True	False	medium	MANUAL_REVIEW	Markdown contains protein-summary terms but is not the known main summary.
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SEPTIN6-evaluation.md	md	176	Item;Content	True	False	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
audit_work/parallel_workers/worker_W2/batch_2/staged_reports/SEPTIN7-evaluation.md	md	182	Item;Content	True	False	False	True	False	low	IGNORE_FOR_WEB	Not enough structured web-index value.
