gene	current_path	in_queue	was_processed	has_harvest_packet	packet_path	missing_sources	report_status	report_lines	was_rejected_due_to_missing_harvest	needs_reharvest	needs_manual_review	reason
DCUN1D2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DCUN1D4	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DDA1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DDI2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DDRGK1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DDX19A	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DEDD2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DEF8	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DEGS2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DENND2C	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DENND4B	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DEPDC1B	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DERA	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DEXI	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DGKA	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DGKE	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DHDH	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DIAPH2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DIAPH3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DIMT1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DISP3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DLG3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DLG4	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DLGAP4	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DLGAP5	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DLK2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DMWD	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DMXL1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DNAAF2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DNAAF5	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DNTTIP2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DOC2A	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DOCK1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DOCK4	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DOLK	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DRC1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DSEL	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DTD1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DTWD1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DTWD2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DTX3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DYNC1I1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DYNLL1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DYNLL2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DYNLT3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DYRK3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
DYRK4	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
EAPP	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
ECPAS	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
ECT2L	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
EEF1AKMT3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
EEF1D	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
EEF1E1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
EEFSEC	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
EEPD1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
EFCAB13	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
EFCAB6	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
EFCC1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
EID1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
EID2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
EID3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
EIPR1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
ELFN1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
ELFN2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
ELMOD1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
ELOC	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
EME2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
EML3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
ENDOV	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
ENOPH1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
ENTREP3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
EPB41	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
EPN1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
EPN3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
EQTN	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
ERAP1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
ERCC8	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
ERGIC1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
ERGIC2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
ERI3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
ERICH1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
ERICH3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
ERP29	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
ESF1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
ETAA1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
ETNK1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
EVC2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
EVI5	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
EXOC3L2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
EYA4	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
F8A2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FA2H	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FADS3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FAM107A	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FAM107B	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FAM110C	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FAM111A	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FAM111B	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FAM114A1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FAM120B	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FAM120C	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FAM124B	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FAM131B	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FAM133A	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FAM133B	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FAM13B	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FAM161A	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FAM168A	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FAM177A1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FAM181B	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FAM186A	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FAM193A	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FAM20B	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FAM219A	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FAM222B	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FAM241B	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FAM50B	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FAM53A	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FAM78A	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FAM81A	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FAM98B	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FAM98C	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FAR2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FBLIM1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FBRS	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FBXL2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FBXL21P	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FBXO10	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FBXO16	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FBXO25	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FBXO3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FBXO31	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FBXO33	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FBXO34	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FBXO41	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FBXO44	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FBXO46	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FBXO5	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FBXO7	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FBXO8	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FBXW10B	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FBXW2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FCF1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FEM1B	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FERMT2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FERRY3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FGF11	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FGF14	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FHAD1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FICD	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FIGN	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FILIP1L	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FKBP14	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FKBP3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FKBP6	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FKBPL	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FKTN	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FLYWCH2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FN3KRP	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FNDC3A	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FOXD4	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FOXD4L1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FOXD4L4	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FOXD4L6	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FOXL2NB	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FOXL3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FRA10AC1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FRAT2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FRMD4A	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FSD2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FUT9	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
FYB1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
Fcor	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GAB3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GABARAPL2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GALNT10	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GALNT12	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GALNT14	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GALNT17	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GALNT5	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GALNT6	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GAREM1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GARIN1A	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GARIN5A	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GARRE1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GASK1B	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GBP3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GBX1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GCC2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GCNA	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GCNT1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GCNT4	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GDPD3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GEMIN8	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GET3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GET4	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GFPT1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GFUS	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GGA1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GGN	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GGT5	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GGT7	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GID8	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GINS1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GINS2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GINS3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GIPC1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GK5	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GLB1L2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GLRX2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GMCL1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GMFG	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GMPPA	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GMPR2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GNL2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GNL3L	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GON7	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GORAB	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GOSR2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GPALPP1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GPN1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GPS1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GRAP2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GRHPR	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GRINA	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GRK3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
GSKIP	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
Gvin1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HABP4	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HACL1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HAPSTR1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HAPSTR2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HAUS2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HAUS6	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HCFC1R1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HCFC2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HDDC2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HDDC3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HDGFL1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HDGFL3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HDX	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HEATR1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HEATR5B	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HECW1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HELB	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HELQ	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HEMK2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HERC2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HERC6	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HERPUD2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HEXD	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HEXIM2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HGH1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HIGD1A	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HIKESHI	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HIRIP3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HORMAD2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HPF1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HRCT1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HS6ST3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HSD17B6	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HSD3B1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
HSD3B2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
IBTK	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
IER5L	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
IGFN1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
IGSF3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
ILDR2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
ILRUN	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
IMPA2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
INAVA	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
INCA1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
INIP	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
INKA2	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
INPP5E	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
INPP5J	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
INPP5K	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
IQCB1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
IQCK	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
IQSEC1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
IQSEC3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
IQUB	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
IRAK1BP1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
ISYNA1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
ITGB1BP1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
ITGB3BP	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
ITPKC	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
ITSN1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
Ifi203	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
Ifi204	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
Ifi27l2a	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
Iigp1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
JADE3	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
JHY	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
JKAMP	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
JMY	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
JPT1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
JRKL	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
KALRN	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
KANK1	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
KASH5	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
KCTD10	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
KCTD14	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
KCTD19	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
KCTD20	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
KCTD9	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
KIAA0040	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
KIAA0408	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
KIAA1217	NONE	True	False	False	NONE	ALL	NO_REPORT	0	True	True	True	No report exists
