batch_id	priority	gene	current_path	status	score	lines	nuclear_score	hpa_nuclear	uniprot_nuclear	go_nuclear	chromatin_or_rna_or_dna_related	pubmed_relevant	ppi_relevant	structure_relevant	missing_sources	harvest_completed	rejection_reason	risk_level	recommended_action	reason	lock_path	stage_path	final_path	state
13	P2	SYCP1	detail/rejected/SYCP1/SYCP1-evaluation.md	rejected	?	178	?	False	True	False	True	?	False	True	NONE	True	NUCLEAR_FAIL	CRITICAL_FALSE_REJECTION_RISK	REOPEN_AND_REEVALUATE	CRITICAL	audit_work/locks/critical_reopen/SYCP1.lock	audit_work/critical_reopen_workers/worker_W1/batch_13/staged_reports/SYCP1-evaluation.md	detail/SYCP1/SYCP1-evaluation.md	PENDING
13	P2	SYNJ1	detail/rejected/SYNJ1/SYNJ1-evaluation.md	rejected	?	184	?	False	False	True	False	?	False	True	NONE	True	NUCLEAR_FAIL	CRITICAL_FALSE_REJECTION_RISK	REOPEN_AND_REEVALUATE	CRITICAL	audit_work/locks/critical_reopen/SYNJ1.lock	audit_work/critical_reopen_workers/worker_W1/batch_13/staged_reports/SYNJ1-evaluation.md	detail/SYNJ1/SYNJ1-evaluation.md	PENDING
13	P2	TBC1D1	detail/rejected/TBC1D1/TBC1D1-evaluation.md	rejected	?	178	?	False	True	False	False	?	False	True	NONE	True	NUCLEAR_FAIL	CRITICAL_FALSE_REJECTION_RISK	REOPEN_AND_REEVALUATE	CRITICAL	audit_work/locks/critical_reopen/TBC1D1.lock	audit_work/critical_reopen_workers/worker_W1/batch_13/staged_reports/TBC1D1-evaluation.md	detail/TBC1D1/TBC1D1-evaluation.md	PENDING
14	P2	TNIP1	detail/rejected/TNIP1/TNIP1-evaluation.md	rejected	?	178	?	False	True	True	False	?	False	True	NONE	True	NUCLEAR_FAIL	CRITICAL_FALSE_REJECTION_RISK	REOPEN_AND_REEVALUATE	CRITICAL	audit_work/locks/critical_reopen/TNIP1.lock	audit_work/critical_reopen_workers/worker_W2/batch_14/staged_reports/TNIP1-evaluation.md	detail/TNIP1/TNIP1-evaluation.md	PENDING
14	P2	TNP1	detail/rejected/TNP1/TNP1-evaluation.md	rejected	?	171	?	False	True	False	True	?	False	False	NONE	True	NUCLEAR_FAIL	CRITICAL_FALSE_REJECTION_RISK	REOPEN_AND_REEVALUATE	CRITICAL	audit_work/locks/critical_reopen/TNP1.lock	audit_work/critical_reopen_workers/worker_W2/batch_14/staged_reports/TNP1-evaluation.md	detail/TNP1/TNP1-evaluation.md	PENDING
14	P2	TPPP	detail/rejected/TPPP/TPPP-evaluation.md	rejected	?	184	?	False	True	True	False	?	False	True	NONE	True	NUCLEAR_FAIL	CRITICAL_FALSE_REJECTION_RISK	REOPEN_AND_REEVALUATE	CRITICAL	audit_work/locks/critical_reopen/TPPP.lock	audit_work/critical_reopen_workers/worker_W2/batch_14/staged_reports/TPPP-evaluation.md	detail/TPPP/TPPP-evaluation.md	PENDING
14	P2	TRIM63	detail/rejected/TRIM63/TRIM63-evaluation.md	rejected	?	172	?	False	True	False	False	?	False	True	NONE	True	NUCLEAR_FAIL	CRITICAL_FALSE_REJECTION_RISK	REOPEN_AND_REEVALUATE	CRITICAL	audit_work/locks/critical_reopen/TRIM63.lock	audit_work/critical_reopen_workers/worker_W2/batch_14/staged_reports/TRIM63-evaluation.md	detail/TRIM63/TRIM63-evaluation.md	PENDING
14	P2	XRCC2	detail/rejected/XRCC2/XRCC2-evaluation.md	rejected	?	180	?	False	True	True	True	?	False	True	NONE	True	NUCLEAR_FAIL	CRITICAL_FALSE_REJECTION_RISK	REOPEN_AND_REEVALUATE	CRITICAL	audit_work/locks/critical_reopen/XRCC2.lock	audit_work/critical_reopen_workers/worker_W2/batch_14/staged_reports/XRCC2-evaluation.md	detail/XRCC2/XRCC2-evaluation.md	PENDING
15	P2	MIOS	detail/rejected/MIOS/MIOS-evaluation.md	rejected	?	11	?	False	False	True	False	?	False	True	NONE	True	NUCLEAR_FAIL	CRITICAL_FALSE_REJECTION_RISK	REOPEN_AND_REEVALUATE	CRITICAL	audit_work/locks/critical_reopen/MIOS.lock	audit_work/critical_reopen_workers/worker_W3/batch_15/staged_reports/MIOS-evaluation.md	detail/MIOS/MIOS-evaluation.md	PENDING
15	P2	MIS18A	detail/rejected/MIS18A/MIS18A-evaluation.md	rejected	?	11	?	False	True	True	False	?	False	True	NONE	True	NUCLEAR_FAIL	CRITICAL_FALSE_REJECTION_RISK	REOPEN_AND_REEVALUATE	CRITICAL	audit_work/locks/critical_reopen/MIS18A.lock	audit_work/critical_reopen_workers/worker_W3/batch_15/staged_reports/MIS18A-evaluation.md	detail/MIS18A/MIS18A-evaluation.md	PENDING
15	P2	MNS1	detail/rejected/MNS1/MNS1-evaluation.md	rejected	?	11	?	False	True	True	False	?	False	True	NONE	True	NUCLEAR_FAIL	CRITICAL_FALSE_REJECTION_RISK	REOPEN_AND_REEVALUATE	CRITICAL	audit_work/locks/critical_reopen/MNS1.lock	audit_work/critical_reopen_workers/worker_W3/batch_15/staged_reports/MNS1-evaluation.md	detail/MNS1/MNS1-evaluation.md	PENDING
15	P2	MOCS2	detail/rejected/MOCS2/MOCS2-evaluation.md	rejected	?	11	?	False	True	False	False	?	False	True	NONE	True	NUCLEAR_FAIL	CRITICAL_FALSE_REJECTION_RISK	REOPEN_AND_REEVALUATE	CRITICAL	audit_work/locks/critical_reopen/MOCS2.lock	audit_work/critical_reopen_workers/worker_W3/batch_15/staged_reports/MOCS2-evaluation.md	detail/MOCS2/MOCS2-evaluation.md	PENDING
15	P2	MPHOSPH6	detail/rejected/MPHOSPH6/MPHOSPH6-evaluation.md	rejected	?	11	?	False	True	True	False	?	False	True	NONE	True	NUCLEAR_FAIL	CRITICAL_FALSE_REJECTION_RISK	REOPEN_AND_REEVALUATE	CRITICAL	audit_work/locks/critical_reopen/MPHOSPH6.lock	audit_work/critical_reopen_workers/worker_W3/batch_15/staged_reports/MPHOSPH6-evaluation.md	detail/MPHOSPH6/MPHOSPH6-evaluation.md	PENDING
16	P2	MRGBP	detail/rejected/MRGBP/MRGBP-evaluation.md	rejected	?	11	?	False	True	True	False	?	False	True	NONE	True	NUCLEAR_FAIL	CRITICAL_FALSE_REJECTION_RISK	REOPEN_AND_REEVALUATE	CRITICAL	audit_work/locks/critical_reopen/MRGBP.lock	audit_work/critical_reopen_workers/worker_W4/batch_16/staged_reports/MRGBP-evaluation.md	detail/MRGBP/MRGBP-evaluation.md	PENDING
16	P2	MRI1	detail/rejected/MRI1/MRI1-evaluation.md	rejected	?	11	?	False	True	True	False	?	False	True	NONE	True	NUCLEAR_FAIL	CRITICAL_FALSE_REJECTION_RISK	REOPEN_AND_REEVALUATE	CRITICAL	audit_work/locks/critical_reopen/MRI1.lock	audit_work/critical_reopen_workers/worker_W4/batch_16/staged_reports/MRI1-evaluation.md	detail/MRI1/MRI1-evaluation.md	PENDING
16	P2	MRPL44	detail/rejected/MRPL44/MRPL44-evaluation.md	rejected	?	11	?	False	False	True	False	?	False	True	NONE	True	NUCLEAR_FAIL	CRITICAL_FALSE_REJECTION_RISK	REOPEN_AND_REEVALUATE	CRITICAL	audit_work/locks/critical_reopen/MRPL44.lock	audit_work/critical_reopen_workers/worker_W4/batch_16/staged_reports/MRPL44-evaluation.md	detail/MRPL44/MRPL44-evaluation.md	PENDING
16	P2	NFATC2IP	detail/rejected/NFATC2IP/NFATC2IP-evaluation.md	rejected	?	11	?	False	True	False	False	?	False	True	NONE	True	NUCLEAR_FAIL	CRITICAL_FALSE_REJECTION_RISK	REOPEN_AND_REEVALUATE	CRITICAL	audit_work/locks/critical_reopen/NFATC2IP.lock	audit_work/critical_reopen_workers/worker_W4/batch_16/staged_reports/NFATC2IP-evaluation.md	detail/NFATC2IP/NFATC2IP-evaluation.md	PENDING
16	P2	NFU1	detail/rejected/NFU1/NFU1-evaluation.md	rejected	?	11	?	False	False	True	False	?	False	True	NONE	True	NUCLEAR_FAIL	CRITICAL_FALSE_REJECTION_RISK	REOPEN_AND_REEVALUATE	CRITICAL	audit_work/locks/critical_reopen/NFU1.lock	audit_work/critical_reopen_workers/worker_W4/batch_16/staged_reports/NFU1-evaluation.md	detail/NFU1/NFU1-evaluation.md	PENDING
17	P2	NGDN	detail/rejected/NGDN/NGDN-evaluation.md	rejected	?	11	?	False	True	True	False	?	False	True	NONE	True	NUCLEAR_FAIL	CRITICAL_FALSE_REJECTION_RISK	REOPEN_AND_REEVALUATE	CRITICAL	audit_work/locks/critical_reopen/NGDN.lock	audit_work/critical_reopen_workers/worker_W1/batch_17/staged_reports/NGDN-evaluation.md	detail/NGDN/NGDN-evaluation.md	PENDING
17	P2	NHEJ1	detail/rejected/NHEJ1/NHEJ1-evaluation.md	rejected	?	11	?	False	True	True	False	?	False	True	NONE	True	NUCLEAR_FAIL	CRITICAL_FALSE_REJECTION_RISK	REOPEN_AND_REEVALUATE	CRITICAL	audit_work/locks/critical_reopen/NHEJ1.lock	audit_work/critical_reopen_workers/worker_W1/batch_17/staged_reports/NHEJ1-evaluation.md	detail/NHEJ1/NHEJ1-evaluation.md	PENDING
17	P2	NLE1	detail/rejected/NLE1/NLE1-evaluation.md	rejected	?	11	?	False	True	True	False	?	False	True	NONE	True	NUCLEAR_FAIL	CRITICAL_FALSE_REJECTION_RISK	REOPEN_AND_REEVALUATE	CRITICAL	audit_work/locks/critical_reopen/NLE1.lock	audit_work/critical_reopen_workers/worker_W1/batch_17/staged_reports/NLE1-evaluation.md	detail/NLE1/NLE1-evaluation.md	PENDING
17	P2	NME7	detail/rejected/NME7/NME7-evaluation.md	rejected	?	11	?	False	True	True	False	?	False	True	NONE	True	NUCLEAR_FAIL	CRITICAL_FALSE_REJECTION_RISK	REOPEN_AND_REEVALUATE	CRITICAL	audit_work/locks/critical_reopen/NME7.lock	audit_work/critical_reopen_workers/worker_W1/batch_17/staged_reports/NME7-evaluation.md	detail/NME7/NME7-evaluation.md	PENDING
17	P2	NOC3L	detail/rejected/NOC3L/NOC3L-evaluation.md	rejected	?	11	?	False	True	True	False	?	False	True	NONE	True	NUCLEAR_FAIL	CRITICAL_FALSE_REJECTION_RISK	REOPEN_AND_REEVALUATE	CRITICAL	audit_work/locks/critical_reopen/NOC3L.lock	audit_work/critical_reopen_workers/worker_W1/batch_17/staged_reports/NOC3L-evaluation.md	detail/NOC3L/NOC3L-evaluation.md	PENDING
18	P2	NPEPPS	detail/rejected/NPEPPS/NPEPPS-evaluation.md	rejected	?	11	?	False	True	False	False	?	False	True	NONE	True	NUCLEAR_FAIL	CRITICAL_FALSE_REJECTION_RISK	REOPEN_AND_REEVALUATE	CRITICAL	audit_work/locks/critical_reopen/NPEPPS.lock	audit_work/critical_reopen_workers/worker_W2/batch_18/staged_reports/NPEPPS-evaluation.md	detail/NPEPPS/NPEPPS-evaluation.md	PENDING
18	P2	NRBF2	detail/rejected/NRBF2/NRBF2-evaluation.md	rejected	?	11	?	False	True	True	False	?	False	True	NONE	True	NUCLEAR_FAIL	CRITICAL_FALSE_REJECTION_RISK	REOPEN_AND_REEVALUATE	CRITICAL	audit_work/locks/critical_reopen/NRBF2.lock	audit_work/critical_reopen_workers/worker_W2/batch_18/staged_reports/NRBF2-evaluation.md	detail/NRBF2/NRBF2-evaluation.md	PENDING
18	P2	NSFL1C	detail/rejected/NSFL1C/NSFL1C-evaluation.md	rejected	?	11	?	False	True	False	False	?	False	True	NONE	True	NUCLEAR_FAIL	CRITICAL_FALSE_REJECTION_RISK	REOPEN_AND_REEVALUATE	CRITICAL	audit_work/locks/critical_reopen/NSFL1C.lock	audit_work/critical_reopen_workers/worker_W2/batch_18/staged_reports/NSFL1C-evaluation.md	detail/NSFL1C/NSFL1C-evaluation.md	PENDING
18	P2	NSMCE1	detail/rejected/NSMCE1/NSMCE1-evaluation.md	rejected	?	11	?	False	True	True	False	?	False	True	NONE	True	NUCLEAR_FAIL	CRITICAL_FALSE_REJECTION_RISK	REOPEN_AND_REEVALUATE	CRITICAL	audit_work/locks/critical_reopen/NSMCE1.lock	audit_work/critical_reopen_workers/worker_W2/batch_18/staged_reports/NSMCE1-evaluation.md	detail/NSMCE1/NSMCE1-evaluation.md	PENDING
18	P2	NSMCE3	detail/rejected/NSMCE3/NSMCE3-evaluation.md	rejected	?	11	?	False	True	True	False	?	False	True	NONE	True	NUCLEAR_FAIL	CRITICAL_FALSE_REJECTION_RISK	REOPEN_AND_REEVALUATE	CRITICAL	audit_work/locks/critical_reopen/NSMCE3.lock	audit_work/critical_reopen_workers/worker_W2/batch_18/staged_reports/NSMCE3-evaluation.md	detail/NSMCE3/NSMCE3-evaluation.md	PENDING
19	P2	NT5C3A	detail/rejected/NT5C3A/NT5C3A-evaluation.md	rejected	?	11	?	False	False	True	False	?	False	True	NONE	True	NUCLEAR_FAIL	CRITICAL_FALSE_REJECTION_RISK	REOPEN_AND_REEVALUATE	CRITICAL	audit_work/locks/critical_reopen/NT5C3A.lock	audit_work/critical_reopen_workers/worker_W3/batch_19/staged_reports/NT5C3A-evaluation.md	detail/NT5C3A/NT5C3A-evaluation.md	PENDING
19	P2	NVL	detail/rejected/NVL/NVL-evaluation.md	rejected	?	11	?	False	True	True	False	?	False	True	NONE	True	NUCLEAR_FAIL	CRITICAL_FALSE_REJECTION_RISK	REOPEN_AND_REEVALUATE	CRITICAL	audit_work/locks/critical_reopen/NVL.lock	audit_work/critical_reopen_workers/worker_W3/batch_19/staged_reports/NVL-evaluation.md	detail/NVL/NVL-evaluation.md	PENDING
19	P2	SEH1L	detail/rejected/SEH1L/SEH1L-evaluation.md	rejected	?	11	?	False	True	True	False	?	False	True	NONE	True	NUCLEAR_FAIL	CRITICAL_FALSE_REJECTION_RISK	REOPEN_AND_REEVALUATE	CRITICAL	audit_work/locks/critical_reopen/SEH1L.lock	audit_work/critical_reopen_workers/worker_W3/batch_19/staged_reports/SEH1L-evaluation.md	detail/SEH1L/SEH1L-evaluation.md	PENDING
19	P2	SENP5	detail/rejected/SENP5/SENP5-evaluation.md	rejected	?	11	?	False	True	True	False	?	False	True	NONE	True	NUCLEAR_FAIL	CRITICAL_FALSE_REJECTION_RISK	REOPEN_AND_REEVALUATE	CRITICAL	audit_work/locks/critical_reopen/SENP5.lock	audit_work/critical_reopen_workers/worker_W3/batch_19/staged_reports/SENP5-evaluation.md	detail/SENP5/SENP5-evaluation.md	PENDING
